Algoritmo,F1_Macro_Global,F1_Dry,F1_Macro_Wet,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Light_F1,Light_Precision,Light_Recall,Light_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC,Violent_F1,Violent_Precision,Violent_Recall,Violent_PR_AUC
LR,0.7597164202649292,0.9694596711041503,0.7072806075551239,0.7337592484626061,0.8123537575099634,0.8155080213903744,0.8171420152025431,{'C': [1.0]},"['wav_detail_lvl5_std', 'spec_skew', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7505154639175258,0.6594202898550725,0.8708133971291866,0.7523424025354888,0.6509090909090909,0.5811688311688312,0.7396694214876033,0.6348963013382796,0.6307053941908713,0.7543424317617866,0.5418894830659536,0.7430604147166531,0.9694596711041503,0.9943775100401606,0.9457601222307105,0.9980001026299916,0.7969924812030075,0.6794871794871795,0.9636363636363636,0.9574108547923029
LR,0.7588918558682094,0.9710711493354183,0.7058470325014072,0.7304003390424935,0.8123060568289953,0.8185637891520244,0.8145806719789199,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7473903966597077,0.662962962962963,0.8564593301435407,0.7463385043608229,0.6543095458758109,0.5932773109243697,0.7293388429752066,0.6423061140888139,0.6422764227642277,0.7470449172576832,0.5632798573975044,0.7355687685008305,0.9710711493354183,0.9943955164131305,0.9488158899923606,0.9980235191656456,0.7794117647058824,0.654320987654321,0.9636363636363636,0.9506664537784871
LR,0.7580804959344588,0.9690560125342734,0.7053366167845052,0.7319471181432597,0.810474301943483,0.8139801375095492,0.8152498182358034,{'C': [1.0]},"['wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7479338842975206,0.6581818181818182,0.8660287081339713,0.7472610247534338,0.649090909090909,0.5795454545454546,0.737603305785124,0.632503834577855,0.6273291925465838,0.7481481481481481,0.5401069518716578,0.7390812824830127,0.9690560125342734,0.9943729903536977,0.944996180290298,0.9979191292114513,0.7969924812030075,0.6794871794871795,0.9636363636363636,0.9594838201532643
LR,0.7579221343793187,0.9702660406885759,0.7048361578020044,0.7312546575890236,0.8125109321675603,0.8177998472116119,0.8145693756810439,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7442827442827443,0.6580882352941176,0.8564593301435407,0.7466434936912877,0.6593806921675774,0.5895765472312704,0.7479338842975206,0.6392076325170348,0.6362694300518135,0.7599009900990099,0.5472370766488414,0.7382528310706297,0.9702660406885759,0.9943865276663993,0.9472880061115355,0.9980119512187482,0.7794117647058824,0.654320987654321,0.9636363636363636,0.9507309699075194
LR,0.7578175414201549,0.9698865858427845,0.7048002803144975,0.7310566640365872,0.8120409921254279,0.8174178762414056,0.814258300898968,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7458333333333333,0.6605166051660517,0.8564593301435407,0.7433144933667184,0.656934306569343,0.5882352941176471,0.743801652892562,0.6412865703457779,0.6370217166494312,0.7586206896551724,0.5490196078431373,0.7350638801124795,0.9698865858427845,0.9935897435897436,0.9472880061115355,0.997924286296214,0.7794117647058824,0.654320987654321,0.9636363636363636,0.9537022743736501
LR,0.7566498115892707,0.9694596711041503,0.7034473467105508,0.728109049768827,0.809572923558288,0.8143621084797555,0.8160721203332338,{'C': [1.0]},"['wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.75,0.6642066420664207,0.861244019138756,0.7515507737298689,0.6451016635859519,0.5836120401337793,0.7210743801652892,0.6388397277970975,0.6335025380710659,0.7358490566037735,0.5561497326203209,0.7368191612352204,0.9694596711041503,0.9943775100401606,0.9457601222307105,0.9979973718951518,0.7851851851851852,0.6625,0.9636363636363636,0.9551535670088299
LR,0.7533406856855028,0.969031752254018,0.699417919043374,0.7259376597651543,0.8070963261337593,0.8162719633307869,0.802596674090925,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'NDSI', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7261146496815286,0.6526717557251909,0.8181818181818182,0.7290631485508156,0.6605839416058394,0.5915032679738562,0.7479338842975206,0.6308476919399034,0.6428571428571429,0.7517899761336515,0.5614973262032086,0.6999568555833477,0.969031752254018,0.9951690821256038,0.9442322383498855,0.9977126868268539,0.7681159420289855,0.6385542168674698,0.9636363636363636,0.9554029875537053
LR,0.7528503434497886,0.9681978798586572,0.6990134593475714,0.7261415566428382,0.805003831893784,0.8116883116883117,0.8033971769462471,{'C': [1.0]},"['wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'NDSI', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7326315789473684,0.6541353383458647,0.8325358851674641,0.7320146204471796,0.6491387126019945,0.5783521809369951,0.7396694214876033,0.6226933435834635,0.6290983606557377,0.7397590361445783,0.5472370766488414,0.7042706075280653,0.9681978798586572,0.9959612277867528,0.9419404125286478,0.9977483946989953,0.7851851851851852,0.6625,0.9636363636363636,0.960258918473532
LR,0.7520186533798736,0.9702194357366771,0.6974684577906727,0.7245208556250616,0.8065016820125178,0.8166539343009931,0.8034331772490623,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'NDSI', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.723404255319149,0.6513409961685823,0.8133971291866029,0.7348640451991921,0.6624087591240876,0.5931372549019608,0.75,0.6278682685305322,0.6414708886618999,0.7511961722488039,0.5597147950089126,0.7041407284781874,0.9702194357366771,0.99597747385358,0.9457601222307105,0.9978002449484853,0.762589928057554,0.6309523809523809,0.9636363636363636,0.9524925990889145
LR,0.7512568187789845,0.971473231731145,0.6962027155409445,0.7230588612317429,0.8000172892123356,0.8143621084797555,0.803852558273185,{'C': [1.0]},"['mfcc_mean', 'spec_skew', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7122153209109731,0.6277372262773723,0.8229665071770335,0.734782636046206,0.6452223273415326,0.5951134380453752,0.7045454545454546,0.6199039414558967,0.6454183266932271,0.7313769751693002,0.5775401069518716,0.7216452848400416,0.971473231731145,0.9944,0.9495798319327731,0.9981504672370932,0.7819548872180451,0.6666666666666666,0.9454545454545454,0.944780461786688
