Algoritmo,F1_Macro_Global,F1_Dry,F1_Macro_Wet,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Light_F1,Light_Precision,Light_Recall,Light_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC,Violent_F1,Violent_Precision,Violent_Recall,Violent_PR_AUC
RF,0.748972305260011,0.969315499606609,0.6938865066733615,0.7260168896535514,0.7975584439952581,0.8090145148968678,0.8133196228026648,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'spec_kurtosis', 'mfcc_var']",0.7471526195899773,0.7130434782608696,0.784688995215311,0.8198429297514598,0.6549604916593503,0.5694656488549619,0.7706611570247934,0.6106654303974108,0.6053169734151329,0.709832134292566,0.5276292335115864,0.6797239586274262,0.969315499606609,0.9991889699918897,0.9411764705882353,0.9959994879529647,0.7681159420289855,0.6385542168674698,0.9636363636363636,0.9603663072840629
RF,0.7466401385221481,0.9687010954616588,0.6911248992872704,0.7259679698949568,0.803861147764891,0.8124522536287242,0.8312124219518063,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.7953488372093023,0.7737556561085973,0.8181818181818182,0.8503975458915688,0.6538796861377506,0.5656108597285068,0.7747933884297521,0.6587938310250412,0.608604407135362,0.7397959183673469,0.5169340463458111,0.6938271777123641,0.9687010954616588,0.9927826784282278,0.9457601222307105,0.9975236596122276,0.7066666666666667,0.5578947368421052,0.9636363636363636,0.9555198955178299
RF,0.7464301783346506,0.969363707776905,0.6906967959740871,0.7224293896598637,0.7931902069222643,0.8101604278074866,0.8153143526112938,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl4_std']",0.7306791569086651,0.7155963302752294,0.7464114832535885,0.7997005217372953,0.6624775583482945,0.5857142857142857,0.762396694214876,0.636934598225822,0.6124876114965312,0.6897321428571429,0.5508021390374331,0.6809568748200283,0.969363707776905,0.9975747776879548,0.9427043544690603,0.9965318513138848,0.7571428571428571,0.6235294117647059,0.9636363636363636,0.9624479169594383
RF,0.746161186084324,0.970125786163522,0.6901700360645244,0.7218778748517497,0.7956635755650673,0.8055767761650114,0.813387541809953,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_kurtosis', 'mfcc_var']",0.755056179775281,0.711864406779661,0.8038277511961722,0.8223485259129755,0.6389380530973451,0.5588235294117647,0.7458677685950413,0.6080897800877771,0.5985699693564862,0.7009569377990431,0.5222816399286988,0.6795137213853344,0.970125786163522,0.9991902834008097,0.9427043544690603,0.9967017748918365,0.7681159420289855,0.6385542168674698,0.9636363636363636,0.9602839067718408
RF,0.7459044053529216,0.9697208022021234,0.6899503061406211,0.7244036419670057,0.7912637573515704,0.8113063407181055,0.80782145261295,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'NDSI', 'spec_kurtosis']",0.7077625570776256,0.6768558951965066,0.7416267942583732,0.7624829091004456,0.6695957820738138,0.5825688073394495,0.7871900826446281,0.651895308975384,0.617737003058104,0.7214285714285714,0.5401069518716578,0.6773796121374047,0.9697208022021234,0.9991896272285251,0.9419404125286478,0.995481861870916,0.7647058823529411,0.6419753086419753,0.9454545454545454,0.9518675709805993
RF,0.7449521112299051,0.967843137254902,0.6892293547236559,0.7245422500579741,0.7894250575393272,0.8086325439266616,0.8094806621779209,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'NDSI', 'spec_kurtosis']",0.728538283062645,0.7072072072072072,0.7511961722488039,0.7730739983803732,0.6590509666080844,0.573394495412844,0.7747933884297521,0.6440751382153719,0.610204081632653,0.7136038186157518,0.5329768270944741,0.6781186459832552,0.967843137254902,0.9943593875906527,0.9427043544690603,0.9962154752071025,0.7591240875912408,0.6341463414634146,0.9454545454545454,0.955920053103502
RF,0.7442295187292026,0.9649468294604174,0.6890501910463989,0.7224569940592044,0.8049508311371525,0.8071046600458365,0.8083100167389828,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'mfcc_var', 'wav_detail_lvl3_std']",0.7972972972972973,0.7531914893617021,0.84688995215311,0.7859708277394878,0.6402753872633391,0.5486725663716814,0.768595041322314,0.5962457200688559,0.6072186836518046,0.7506561679790026,0.5098039215686274,0.7222279744689755,0.9649468294604174,0.9959349593495935,0.9358288770053476,0.9951307716883129,0.7114093959731543,0.5638297872340425,0.9636363636363636,0.9419747897292822
RF,0.7429011926679676,0.9697208022021234,0.6861962902844286,0.7198757844779688,0.7916092613643979,0.8040488922841864,0.8059075081768935,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'spec_kurtosis']",0.7459954233409611,0.7149122807017544,0.7799043062200957,0.8090568048837146,0.6402814423922604,0.557427258805513,0.7520661157024794,0.5994662757916109,0.5959183673469388,0.6968973747016707,0.5204991087344029,0.6737722684154003,0.9697208022021234,0.9991896272285251,0.9419404125286478,0.9961641057680731,0.762589928057554,0.6309523809523809,0.9636363636363636,0.9510780860256685
RF,0.7423824820564344,0.9721459395841506,0.6849416176745053,0.7224556349581864,0.7999849039224216,0.8155080213903744,0.8239725158602219,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.75177304964539,0.7429906542056075,0.7607655502392344,0.81998554884426,0.671875,0.5793413173652695,0.7995867768595041,0.6416123850382907,0.61875,0.7443609022556391,0.5294117647058824,0.7134801339138657,0.9721459395841506,0.9991935483870967,0.946524064171123,0.9975363879799383,0.6973684210526315,0.5463917525773195,0.9636363636363636,0.9472481235247546
RF,0.7421935244706616,0.9713388299960738,0.6849071980893084,0.7188837716149503,0.8027018689163355,0.8166539343009931,0.8201225441939377,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std']",0.7643020594965675,0.7324561403508771,0.7990430622009569,0.8315751579752707,0.6725352112676056,0.5858895705521472,0.7892561983471075,0.6325952261651417,0.6230529595015576,0.746268656716418,0.5347593582887701,0.6945123554746282,0.9713388299960738,0.9991922455573505,0.944996180290298,0.997291098919193,0.6797385620915033,0.5306122448979592,0.9454545454545454,0.9446388824354545
RF,0.7405800056033567,0.9717425431711146,0.6827893712114171,0.7196547856640872,0.8005412900262323,0.8132161955691367,0.8225045575756212,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.7663551401869159,0.7488584474885844,0.784688995215311,0.8268533037546558,0.6585365853658537,0.5692771084337349,0.78099173553719,0.6355128174630427,0.6179540709812108,0.7455919395465995,0.5276292335115864,0.7095671789242494,0.9717425431711146,0.9991928974979822,0.9457601222307105,0.9978480334866002,0.6883116883116883,0.5353535353535354,0.9636363636363636,0.9427414542495576
RF,0.7390612485915884,0.9697208022021234,0.6813963601889546,0.715440182954465,0.7916310099507398,0.8055767761650114,0.8108024110000361,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'spec_kurtosis']",0.7339449541284404,0.7048458149779736,0.7655502392344498,0.8009119074383094,0.6520210896309314,0.5672782874617737,0.7665289256198347,0.6212119284831707,0.5983606557377049,0.7036144578313253,0.5204991087344029,0.6811881741344099,0.9697208022021234,0.9991896272285251,0.9419404125286478,0.9966305666930863,0.7412587412587412,0.6022727272727273,0.9636363636363636,0.9540694782512043
RF,0.7389452565749364,0.970125786163522,0.68115012417779,0.7172313127254115,0.7835691440560565,0.8071046600458365,0.8041571621639585,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'NDSI', 'spec_kurtosis']",0.6993006993006993,0.6818181818181818,0.7177033492822966,0.7634984600315721,0.6572187776793623,0.5751937984496124,0.7665289256198347,0.615848906137388,0.6144578313253012,0.7034482758620689,0.5454545454545454,0.6855509580379262,0.970125786163522,0.9991902834008097,0.9427043544690603,0.9961450941312672,0.7536231884057971,0.6265060240963856,0.9454545454545454,0.959742392481639
RF,0.7383076853961857,0.9741379310344828,0.6793501239866115,0.7150934571335478,0.7987992830886161,0.8174178762414056,0.811458910389003,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_approx_std', 'NDSI', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7539503386004515,0.7136752136752137,0.7990430622009569,0.7927575833110955,0.672566371681416,0.5882352941176471,0.7851239669421488,0.6160710491086201,0.6242171189979123,0.7531486146095718,0.5329768270944741,0.7181632035492179,0.9741379310344828,1.0,0.9495798319327731,0.9979006665137863,0.6666666666666666,0.5204081632653061,0.9272727272727272,0.9324020494622949
RF,0.7377019722274236,0.970125786163522,0.679596018743399,0.7118885321474939,0.7904468999431004,0.8051948051948052,0.8078560507362218,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'spec_kurtosis', 'wav_detail_lvl4_std']",0.7390300230946882,0.7142857142857143,0.7655502392344498,0.792559894922209,0.6463195691202872,0.5714285714285714,0.743801652892562,0.6123790379734856,0.602,0.6856492027334852,0.5365418894830659,0.6761410007669904,0.970125786163522,0.9991902834008097,0.9427043544690603,0.9969227012883082,0.7310344827586207,0.5888888888888889,0.9636363636363636,0.961277618730116
RF,0.7373693249665959,0.9697920753236563,0.6792636373773309,0.713925879242862,0.780837082984564,0.8090145148968678,0.8030799442883036,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl4_std']",0.6995305164319249,0.6866359447004609,0.7129186602870813,0.7662965392110521,0.6672727272727272,0.5957792207792207,0.7582644628099173,0.6432547110156096,0.6164383561643836,0.6832971800433839,0.5614973262032086,0.6677473732054956,0.9697920753236563,0.9967741935483871,0.9442322383498855,0.9969729835385026,0.7338129496402878,0.6071428571428571,0.9272727272727272,0.9411281144708588
RF,0.7371378930836862,0.969315499606609,0.6790934914529555,0.7185529502693655,0.7877761004358246,0.8093964858670741,0.8192480033595645,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'NDSI', 'spec_kurtosis', 'mfcc_var']",0.7388235294117647,0.7268518518518519,0.7511961722488039,0.8088471149485531,0.6620689655172414,0.5680473372781065,0.7933884297520661,0.6495697544555498,0.6120331950207469,0.7320099255583127,0.5258467023172906,0.6895749376848357,0.969315499606609,0.9991889699918897,0.9411764705882353,0.9972456877422348,0.7034482758620689,0.5666666666666667,0.9272727272727272,0.9510025219666491
RF,0.7370488005659911,0.9725490196078431,0.678173745805528,0.7146707263060056,0.7995334227644951,0.8132161955691367,0.8242358423767128,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7599067599067599,0.740909090909091,0.7799043062200957,0.8283147628759866,0.664323374340949,0.5779816513761468,0.78099173553719,0.6478853554594732,0.6133056133056133,0.7356608478802993,0.5258467023172906,0.7059127851830014,0.9725490196078431,0.9991941982272361,0.9472880061115355,0.9976988213512639,0.6751592356687898,0.5196078431372549,0.9636363636363636,0.9413674870138388
RF,0.7369218146002123,0.9705304518664047,0.6785196552836642,0.7108262666837545,0.7884777086128057,0.8029029793735676,0.8065879104787822,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl4_std']",0.7385321100917431,0.7092511013215859,0.7703349282296651,0.7867881799172187,0.6402877697841727,0.5668789808917197,0.7355371900826446,0.607293674490522,0.594,0.6765375854214123,0.5294117647058824,0.6788245907993661,0.9705304518664047,0.9991909385113269,0.9434682964094728,0.9968392035206193,0.7412587412587412,0.6022727272727273,0.9636363636363636,0.9631939036661848
RF,0.7368350765429227,0.9682974559686889,0.6789694816864811,0.7186101327882644,0.7981756895885802,0.8109243697478992,0.8272810658385128,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.7634660421545667,0.7477064220183486,0.7799043062200957,0.8508518979904152,0.6580310880829016,0.5652818991097923,0.7871900826446281,0.6382406365020601,0.6148936170212767,0.762532981530343,0.5151515151515151,0.6931163021708229,0.9682974559686889,0.992776886035313,0.944996180290298,0.9976304316883036,0.6794871794871795,0.5247524752475248,0.9636363636363636,0.9565660608409624
RF,0.7364824331740009,0.9685534591194969,0.6784646766876268,0.7145792501300525,0.7878286381973407,0.807868601986249,0.8097999205006617,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'spec_skew', 'NDSI', 'spec_kurtosis']",0.7129629629629629,0.6905829596412556,0.7368421052631579,0.7762544393754754,0.6707423580786026,0.5809379727685325,0.7933884297520661,0.6551257190989589,0.602880658436214,0.7128953771289538,0.5222816399286988,0.6675189949178489,0.9685534591194969,0.9975708502024292,0.9411764705882353,0.9956314068631849,0.7272727272727273,0.5909090909090909,0.9454545454545454,0.9544690422478406
RF,0.7364130170918093,0.9691044192412984,0.6782401665544371,0.7160047594591499,0.7939220803588943,0.8101604278074866,0.8284274402790143,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'spec_skew', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.7735849056603774,0.7627906976744186,0.784688995215311,0.8501014719037023,0.655536028119508,0.5703363914373089,0.7706611570247934,0.6548166489804353,0.608515057113188,0.7288557213930348,0.5222816399286988,0.6891497853514482,0.9691044192412984,0.9927884615384616,0.946524064171123,0.997498514954842,0.6753246753246753,0.5252525252525253,0.9454545454545454,0.9505707802046427
RF,0.7359004984508022,0.9701726844583988,0.677332451948903,0.715115495525682,0.7893800129882315,0.8090145148968678,0.8163982202087116,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'NDSI', 'spec_kurtosis', 'mfcc_var']",0.7465437788018433,0.72,0.7751196172248804,0.8171527079501429,0.6614447345517842,0.5714285714285714,0.7851239669421488,0.64338692223717,0.602711157455683,0.7261306532663316,0.5151515151515151,0.6739988845181357,0.9701726844583988,0.9975786924939467,0.9442322383498855,0.9972008610908418,0.6986301369863014,0.5604395604395604,0.9272727272727272,0.9502517252472674
RF,0.7354613284725638,0.974960876369327,0.675586441498373,0.7116463939336232,0.8013303311755324,0.8128342245989305,0.8222597547132928,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'spec_skew', 'mfcc_1', 'NDSI', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7629796839729119,0.7222222222222222,0.8086124401913876,0.8056452951612387,0.6601941747572816,0.576271186440678,0.7727272727272727,0.6673500773364458,0.604012671594509,0.7409326424870466,0.5098039215686274,0.6994816568046281,0.974960876369327,0.9991980753809142,0.9518716577540107,0.9980245698698185,0.6751592356687898,0.5196078431372549,0.9636363636363636,0.9407971743943326
RF,0.7352816611392001,0.9713388299960738,0.6762673689249816,0.7160967622685914,0.7934698072356389,0.8093964858670741,0.8227177526535078,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.7546296296296297,0.7309417040358744,0.7799043062200957,0.8302829784903497,0.6557659208261618,0.5619469026548672,0.7871900826446281,0.6290577631585799,0.6059322033898306,0.7467362924281984,0.5098039215686274,0.7051618574268803,0.9713388299960738,0.9991922455573505,0.944996180290298,0.9976627099368278,0.6887417218543046,0.5416666666666666,0.9454545454545454,0.9514234542549014
