Algoritmo,F1_Macro,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Light_F1,Light_Precision,Light_Recall,Light_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,Violent_F1,Violent_Precision,Violent_Recall,Violent_PR_AUC
LR,0.6907737366583695,0.6575211663102404,0.7635975573352438,0.6715049656226126,0.7778811764014044,{'C': [1.0]},"['wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6932773109243697,0.6179775280898876,0.7894736842105263,0.6875648401394442,0.7141500474833808,0.6608084358523726,0.7768595041322314,0.7475443157539329,0.6004228329809725,0.7376623376623377,0.5062388591800356,0.7005374853227353,0.7552447552447552,0.6136363636363636,0.9818181818181818,0.975878064389505
LR,0.6907038403981834,0.656551092468616,0.7609007326288497,0.6684491978609626,0.7575566272209016,{'C': [1.0]},"['wav_detail_lvl5_std', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std']",0.7112970711297071,0.6319702602230484,0.8133971291866029,0.6673633956570963,0.7049808429118773,0.6571428571428571,0.7603305785123967,0.7637497605968493,0.5947643979057592,0.7208121827411168,0.5062388591800356,0.6382738541333208,0.75177304964539,0.6162790697674418,0.9636363636363636,0.9608394984963399
LR,0.6906371727404186,0.6564205790103514,0.7619285665549387,0.6669213139801375,0.784823417246572,{'C': [1.0]},"['wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6958333333333333,0.6162361623616236,0.7990430622009569,0.7282109396174612,0.7062200956937799,0.6577540106951871,0.762396694214876,0.7466048739289166,0.5945378151260504,0.7237851662404092,0.5044563279857398,0.6844106870705172,0.7659574468085106,0.627906976744186,0.9818181818181818,0.980067168369393
LR,0.6903088838876982,0.6555502614185119,0.765631263379645,0.6684491978609626,0.7813212226733763,{'C': [1.0]},"['wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6903765690376569,0.6133828996282528,0.7894736842105263,0.7100792295156508,0.7099236641221374,0.6595744680851063,0.768595041322314,0.7486197019688396,0.5970464135021097,0.7312661498708011,0.5044563279857398,0.6856491762222297,0.7638888888888888,0.6179775280898876,1.0,0.9809367829867855
LR,0.69002655275366,0.6561328704583083,0.7619285665549387,0.6669213139801375,0.7810664373906012,{'C': [1.0]},"['wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6915113871635611,0.6094890510948905,0.7990430622009569,0.705995917796987,0.7062200956937799,0.6577540106951871,0.762396694214876,0.7478928449425002,0.5964172813487882,0.729381443298969,0.5044563279857398,0.6915668848456157,0.7659574468085106,0.627906976744186,0.9818181818181818,0.978810101977302
LR,0.6900073232446622,0.6555177557760662,0.7621562870472243,0.6646294881588999,0.7829834221806562,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.703862660944206,0.6381322957198443,0.784688995215311,0.7083286421397277,0.6945765937202664,0.6437389770723104,0.7541322314049587,0.759812806046714,0.5977011494252874,0.7222222222222222,0.5098039215686274,0.6828829440217599,0.7638888888888888,0.6179775280898876,1.0,0.9809092965144235
LR,0.6899926713245463,0.6566949149082613,0.7577082746974388,0.666157372039725,0.7599827447174688,{'C': [1.0]},"['wav_detail_lvl5_std', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std']",0.6885245901639344,0.6021505376344086,0.8038277511961722,0.6672859991121429,0.7014492753623188,0.6588021778584392,0.75,0.7573705579400927,0.6018808777429467,0.7272727272727273,0.5133689839572193,0.6605450070619963,0.7681159420289855,0.6385542168674698,0.9636363636363636,0.9547294147556435
LR,0.6899102603258663,0.6565935759397109,0.7659857440148743,0.6684491978609626,0.7766783658166829,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6903765690376569,0.6133828996282528,0.7894736842105263,0.6863164954535639,0.7119924457034938,0.6556521739130434,0.7789256198347108,0.7543237027428363,0.5933831376734259,0.7393617021276596,0.49554367201426025,0.6859360506268237,0.7638888888888888,0.6179775280898876,1.0,0.9801372144435072
LR,0.6896854511039996,0.6559943739693006,0.759863516959633,0.6623376623376623,0.787356872423491,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6942148760330579,0.610909090909091,0.8038277511961722,0.7287207081237995,0.7010506208213945,0.6518650088809946,0.7582644628099173,0.7555349718035371,0.5864978902953587,0.7183462532299741,0.49554367201426025,0.6851123882084706,0.7769784172661871,0.6428571428571429,0.9818181818181818,0.9800594215581562
LR,0.6895387441877485,0.6545663258892317,0.7643641950037954,0.6676852559205501,0.7904398456506974,{'C': [1.0]},"['wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6876310272536688,0.6119402985074627,0.784688995215311,0.7412549464580099,0.7093690248565966,0.6601423487544484,0.7665289256198347,0.7498745412639936,0.5972660357518401,0.7282051282051282,0.5062388591800356,0.6885450542157958,0.7638888888888888,0.6179775280898876,1.0,0.9820848406649899
LR,0.6894798406106748,0.654507848455833,0.7635427594265196,0.6676852559205501,0.7928881808846027,{'C': [1.0]},"['wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6863157894736842,0.6127819548872181,0.7799043062200957,0.7498511388722952,0.7081339712918661,0.6595365418894831,0.7644628099173554,0.7502270320743194,0.59958071278826,0.727735368956743,0.5098039215686274,0.6897325063872477,0.7638888888888888,0.6179775280898876,1.0,0.9817420462045484
LR,0.6894368620318911,0.6552840867491504,0.7467997594862216,0.6715049656226126,0.7684179089751618,{'C': [1.0]},"['mfcc_mean', 'spec_skew', 'mfcc_1', 'NDSI', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6624203821656051,0.5954198473282443,0.7464114832535885,0.7075163303936882,0.7049345417925479,0.68762278978389,0.7231404958677686,0.7413610858111346,0.6312684365781711,0.7039473684210527,0.5721925133689839,0.6779330200749472,0.7591240875912408,0.6341463414634146,0.9454545454545454,0.9468611996208774
LR,0.6891815562387784,0.65555329052888,0.7644137689873688,0.6684491978609626,0.7780770081468049,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6834381551362684,0.6082089552238806,0.7799043062200957,0.6913251232853879,0.7127962085308057,0.658493870402802,0.7768595041322314,0.7530034308019801,0.5966029723991507,0.7375328083989501,0.5008912655971479,0.6873284798028115,0.7638888888888888,0.6179775280898876,1.0,0.9806509986970401
LR,0.6891006837875319,0.6538618753072305,0.7527029015172837,0.6623376623376623,0.7466375695079884,{'C': [1.0]},"['mfcc_mean', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std']",0.6747967479674797,0.5865724381625441,0.7942583732057417,0.6354415499991113,0.6906906906906907,0.6699029126213593,0.7128099173553719,0.7394733088883964,0.6115035317860746,0.7046511627906977,0.5401069518716578,0.645806356403847,0.7794117647058824,0.654320987654321,0.9636363636363636,0.9658290627405991
LR,0.6887887424338597,0.6541849365515043,0.7516052375713226,0.6623376623376623,0.7643979580995897,{'C': [1.0]},"['spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.6882591093117408,0.5964912280701754,0.8133971291866029,0.6794860174688937,0.688622754491018,0.666023166023166,0.7128099173553719,0.7536792785306302,0.60790273556231,0.704225352112676,0.5347593582887701,0.6767277943247542,0.7703703703703704,0.65,0.9454545454545454,0.9476987420740806
LR,0.6887403674581092,0.6544452178882267,0.762659276411739,0.6638655462184874,0.7607028355713217,{'C': [1.0]},"['spec_skew', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7318087318087318,0.6470588235294118,0.8421052631578947,0.693287482678663,0.6970560303893637,0.6449912126537786,0.7582644628099173,0.7522729638615402,0.5796178343949044,0.7165354330708661,0.48663101604278075,0.6425288836049678,0.7464788732394366,0.6091954022988506,0.9636363636363636,0.9547220121401158
LR,0.6887112033299571,0.6567650555057805,0.7603181050584653,0.6730328495034378,0.7671961941261478,{'C': [1.0]},"['wav_detail_lvl5_std', 'mfcc_1', 'NDSI', 'wav_detail_lvl3_std']",0.6832298136645962,0.6021897810218978,0.7894736842105263,0.6584424456042401,0.7149666348903718,0.6637168141592921,0.7747933884297521,0.751322006209683,0.6101694915254238,0.7519582245430809,0.5133689839572193,0.7007490392946151,0.7464788732394366,0.6091954022988506,0.9636363636363636,0.9582712853960531
LR,0.6886470909599245,0.6558875587585137,0.7618848561608201,0.6699770817417876,0.7738132898261608,{'C': [1.0]},"['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6847599164926931,0.6074074074074074,0.784688995215311,0.6697017320817829,0.7122507122507122,0.6590509666080844,0.7747933884297521,0.7530209583859266,0.6023329798515377,0.743455497382199,0.5062388591800356,0.6928515281770591,0.7552447552447552,0.6136363636363636,0.9818181818181818,0.9796789406598746
LR,0.6885608830379538,0.654690618013009,0.7585782181511143,0.6684491978609626,0.7751517988458037,{'C': [1.0]},"['wav_detail_lvl5_std', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.7106382978723405,0.6398467432950191,0.7990430622009569,0.6997018822454136,0.7017208413001912,0.6530249110320284,0.7582644628099173,0.7682626799638687,0.6006256517205423,0.7236180904522613,0.5133689839572193,0.6671081925832374,0.7412587412587412,0.6022727272727273,0.9636363636363636,0.9655344405906949
LR,0.6884388523675224,0.6540482121364475,0.7616945560303287,0.6676852559205501,0.7905718127866965,{'C': [1.0]},"['wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'mfcc_var', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std']",0.6931106471816284,0.6148148148148148,0.7942583732057417,0.7445215012238318,0.7081339712918661,0.6595365418894831,0.7644628099173554,0.7503356238245288,0.5972660357518401,0.7282051282051282,0.5062388591800356,0.6886189870851638,0.7552447552447552,0.6136363636363636,0.9818181818181818,0.9788111390132616
