Algoritmo,F1_Macro_Global,F1_Dry,F1_Macro_Wet,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Light_F1,Light_Precision,Light_Recall,Light_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC,Violent_F1,Violent_Precision,Violent_Recall,Violent_PR_AUC
NUSVC,0.8163991714070225,0.9598728645212554,0.7805307481284642,0.8089863674376356,0.8341035500759677,0.8342245989304813,0.7883511249528653,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var']",0.7919191919191919,0.6853146853146853,0.937799043062201,0.6995062546360192,0.6862170087976539,0.6512059369202227,0.7252066115702479,0.6408657131905516,0.6916058394160584,0.708411214953271,0.6755793226381461,0.6377188534110113,0.9598728645212554,1.0,0.9228418640183346,0.9941830075692009,0.9523809523809523,1.0,0.9090909090909091,0.9694817959575434
NUSVC,0.8029632115631065,0.9615232050773502,0.7633232131845455,0.7960979209425755,0.8200791843488157,0.8220015278838808,0.7992321294372182,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'NDSI', 'mfcc_var']",0.7829614604462475,0.6795774647887324,0.9234449760765551,0.690170973119753,0.6795740561471443,0.639344262295082,0.7252066115702479,0.7000849895270138,0.6383763837638377,0.6615678776290631,0.6167557932263814,0.641535411658486,0.9615232050773502,1.0,0.9258976317799847,0.9953225629876182,0.9523809523809523,1.0,0.9090909090909091,0.9690467098932205
NUSVC,0.8015820891889334,0.9598728645212554,0.7620093953558529,0.7999610229015185,0.8150366923628957,0.8235294117647058,0.802688968378199,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_approx_std', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl4_std']",0.7835051546391752,0.6884057971014492,0.9090909090909091,0.7803626377013706,0.6915887850467289,0.6313993174061433,0.7644628099173554,0.669165105193428,0.6409048067860509,0.68,0.6060606060606061,0.6096723223166368,0.9598728645212554,1.0,0.9228418640183346,0.9944299214430051,0.9320388349514563,1.0,0.8727272727272727,0.9598148552365539
NUSVC,0.7963710214502295,0.9594594594594594,0.7555989119479221,0.8005067596551424,0.8078869999500453,0.8223834988540871,0.804811264120431,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_detail_lvl5_std', 'mfcc_1', 'NDSI', 'mfcc_var', 'wav_detail_lvl3_std']",0.7983870967741935,0.6898954703832753,0.9473684210526315,0.7964410420881479,0.6522961574507966,0.5969125214408233,0.71900826446281,0.6118849384829436,0.6717123935666982,0.7157258064516129,0.6327985739750446,0.6621773549139858,0.9594594594594594,1.0,0.922077922077922,0.9977721472806044,0.9,1.0,0.8181818181818182,0.9557808378364737
NUSVC,0.7963403711962099,0.9413173652694611,0.7600961226778972,0.7961958559317985,0.8048654816428529,0.8151260504201681,0.7903809862178285,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'wav_detail_lvl3_std']",0.7553648068669528,0.6848249027237354,0.8421052631578947,0.7033857980695234,0.6985018726591761,0.6386986301369864,0.7706611570247934,0.6299524759898386,0.6544789762340036,0.6716697936210131,0.6381461675579323,0.6609843982015458,0.9413173652694611,0.9857859531772575,0.9006875477463713,0.9899714716478416,0.9320388349514563,1.0,0.8727272727272727,0.9676107871803936
NUSVC,0.7963393534418203,0.9606986899563319,0.7552495193131924,0.7925712416579882,0.812146932718281,0.8204736440030558,0.8110396212028549,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_1', 'NDSI', 'mfcc_var']",0.7747035573122529,0.6599326599326599,0.937799043062201,0.7485197881989326,0.6381243628950051,0.6297786720321932,0.6466942148760331,0.6651159287912097,0.676131322094055,0.6731448763250883,0.679144385026738,0.6756047026902251,0.9606986899563319,1.0,0.9243697478991597,0.9975891637253167,0.9320388349514563,1.0,0.8727272727272727,0.9683685226085899
NUSVC,0.7960063531344466,0.9500599280862965,0.7574929593964842,0.7830108692373423,0.821050462812354,0.8151260504201681,0.782744993883579,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var']",0.7876288659793814,0.6920289855072463,0.9138755980861244,0.6718331902540752,0.6611872146118721,0.5924713584288053,0.7479338842975206,0.6337466872415398,0.6538830297219559,0.7074688796680498,0.6078431372549019,0.6463442728294561,0.9500599280862965,0.9958123953098827,0.9083269671504965,0.991839142760522,0.9272727272727272,0.9272727272727272,0.9272727272727272,0.9699616763323021
NUSVC,0.7942974147951407,0.9544914918876137,0.7542488955220225,0.796194960858713,0.8072259769501537,0.820855614973262,0.7877840771455187,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_detail_lvl5_std', 'wav_approx_std', 'spec_skew', 'mfcc_1', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl4_std']",0.7689243027888446,0.658703071672355,0.9234449760765551,0.6978618972452345,0.6736641221374046,0.625886524822695,0.7293388429752066,0.6109200121322474,0.6635160680529301,0.7062374245472837,0.6256684491978609,0.6688658712800706,0.9544914918876137,0.9901477832512315,0.9213139801375095,0.9919854249098172,0.9108910891089109,1.0,0.8363636363636363,0.9692871801602234
NUSVC,0.7941787933953919,0.9594008671659441,0.7528732749527539,0.8066582992490361,0.792518108591849,0.8311688311688312,0.798578479186529,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_detail_lvl5_std', 'mfcc_1', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.7617021276595745,0.685823754789272,0.8564593301435407,0.7621055282792023,0.6853146853146853,0.6634429400386848,0.7086776859504132,0.6217340989946303,0.6984969053934571,0.6929824561403509,0.7040998217468806,0.6603057664601442,0.9594008671659441,0.991042345276873,0.9297173414820473,0.9935188360371433,0.865979381443299,1.0,0.7636363636363637,0.9552281661615255
NUSVC,0.7938180018072102,0.9594916600476568,0.7523995872470985,0.799072708148703,0.7962320970145345,0.8197097020626433,0.7853382426633779,"kernel='poly', degree=3, nu=0.5","['mfcc_mean', 'wav_detail_lvl5_std', 'mfcc_1', 'NDSI', 'spec_kurtosis', 'mfcc_var', 'wav_detail_lvl3_std']",0.775599128540305,0.712,0.8516746411483254,0.7537943949351431,0.6552380952380953,0.607773851590106,0.7107438016528925,0.6049387844066227,0.6678700361010831,0.676416819012797,0.6595365418894831,0.6170594708489266,0.9594916600476568,0.9991728701406121,0.9228418640183346,0.9942540860718212,0.9108910891089109,1.0,0.8363636363636363,0.9566444770543754
