Algorithm,F1_Macro_Global,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Best_Hyperparameters,Features_List,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC
LR,0.891838921312608,0.8705109584684273,0.9258178869633977,0.9274255156608098,0.9329708369861063,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_skew', 'spec_kurtosis', 'NDSI', 'wav_detail_lvl5_std', 'mfcc_var']",0.7922705314009661,0.6890756302521008,0.9318181818181818,0.8554471567093198,0.9069539666993144,0.9287863590772317,0.8861244019138756,0.945381978442249,0.9762922658375437,0.9936708860759493,0.959511077158136,0.9980833758067498
LR,0.891758671612387,0.8708908197621525,0.9239199826661126,0.9258976317799847,0.9551634514675116,"{'C': 10.0, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_kurtosis', 'mfcc_1', 'mfcc_std', 'wav_approx_std', 'mfcc_2']",0.7967479674796748,0.698005698005698,0.928030303030303,0.927794131935664,0.9053658536585366,0.9233830845771144,0.8880382775119617,0.940394101069128,0.9731621936989499,0.991283676703645,0.9556913674560733,0.9973021213977429
LR,0.8917328946552319,0.8726468177764394,0.9186739129463587,0.9216959511077158,0.9519091980973707,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_std', 'mfcc_2']",0.8093645484949833,0.7245508982035929,0.9166666666666666,0.9235578152257726,0.9013949013949014,0.9061895551257253,0.8966507177033493,0.9353825739590581,0.9644392340758109,0.9872,0.9427043544690603,0.9967872051072818
LR,0.8916558170811806,0.8686438370495294,0.9279094572438226,0.9197860962566845,0.9340671453611269,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_skew', 'spec_kurtosis', 'NDSI', 'wav_detail_lvl5_std', 'wav_approx_std', 'mfcc_2']",0.8135048231511254,0.7067039106145251,0.9583333333333334,0.8812431956371348,0.8983543078412392,0.9089128305582762,0.8880382775119617,0.9248191582870701,0.9631083202511774,0.9903147699757869,0.9373567608861727,0.9961390821591757
LR,0.891543571189879,0.8732648334833725,0.9173304249929637,0.9266615737203973,0.9318403938509903,"{'C': 10.0, 'solver': 'lbfgs'}","['spec_skew', 'NDSI', 'mfcc_1', 'mfcc_var']",0.7939698492462312,0.7117117117117117,0.8977272727272727,0.8613305463693542,0.9076034648700674,0.9128751210067764,0.9023923444976076,0.9363086752528571,0.9730573994533386,0.9952076677316294,0.9518716577540107,0.9978819599307593
LR,0.8914350653971844,0.871309340791567,0.9215233940466138,0.9251336898395722,0.9556199573917338,"{'C': 1.0, 'solver': 'lbfgs'}","['mfcc_mean', 'mfcc_1', 'mfcc_std', 'wav_approx_std', 'mfcc_2']",0.7980295566502463,0.7043478260869566,0.9204545454545454,0.9246380089286426,0.9046692607003891,0.9198813056379822,0.8899521531100478,0.9446271567635685,0.9716063788409179,0.9896988906497622,0.9541634835752483,0.9975947064829901
LR,0.8914149947887714,0.871742424287305,0.9198695267580717,0.9224598930481284,0.9272566658867936,"{'C': 1.0, 'solver': 'lbfgs'}","['mfcc_mean', 'wav_detail_lvl5_std', 'mfcc_2']",0.8059701492537313,0.7168141592920354,0.9204545454545454,0.8729772597165243,0.9017900338655056,0.9119373776908023,0.8918660287081339,0.9129525742556551,0.9664848012470771,0.9864757358790772,0.9472880061115355,0.9958401636882012
LR,0.8913520429792836,0.8683478563528494,0.9275904779774748,0.9194041252864782,0.935964833612065,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_mean', 'spec_skew', 'spec_kurtosis', 'NDSI', 'wav_detail_lvl5_std', 'mfcc_2']",0.8135048231511254,0.7067039106145251,0.9583333333333334,0.8878498456488515,0.897820823244552,0.9088235294117647,0.8870813397129187,0.9240309250264604,0.9627304825421734,0.989516129032258,0.9373567608861727,0.9960137301608827
LR,0.8912561407239017,0.8704932499986037,0.9228663235629181,0.926279602750191,0.9578062749083651,"{'C': 0.1, 'solver': 'lbfgs'}","['spec_kurtosis', 'NDSI', 'mfcc_1', 'mfcc_2']",0.7928221859706363,0.6962750716332379,0.9204545454545454,0.9322311033703155,0.9068083051665862,0.9152046783625731,0.8985645933014355,0.9435016698118373,0.9741379310344828,1.0,0.9495798319327731,0.9976860515429424
LR,0.8911550809034577,0.8710036265840838,0.921268746733143,0.9247517188693659,0.9549818383936469,"{'C': 1.0, 'solver': 'lbfgs'}","['mfcc_mean', 'mfcc_std', 'wav_approx_std', 'mfcc_2']",0.7980295566502463,0.7043478260869566,0.9204545454545454,0.9232319719890898,0.904229460379193,0.9189723320158103,0.8899521531100478,0.9441289110910485,0.9712062256809338,0.9896907216494846,0.9533995416348358,0.9975846321008025
