Algoritmo,F1_Macro,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Light_F1,Light_Precision,Light_Recall,Light_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,Violent_F1,Violent_Precision,Violent_Recall,Violent_PR_AUC
SGD,0.38233346963412973,0.407445633105613,0.41073435972629524,0.43922369765066394,0.33668698898331356,"{'alpha': [0.001], 'penalty': ['l2']}","['mfcc_6', 'mfcc_3', 'rms_mean', 'mfcc_5']",0.38596491228070173,0.5703703703703704,0.2916666666666667,0.39697182616470283,0.5283018867924528,0.47572815533980584,0.593939393939394,0.4380268661659301,0.43962848297213625,0.46557377049180326,0.41642228739002934,0.4239498274620811,0.17543859649122806,0.11811023622047244,0.3409090909090909,0.08779943614054038
SGD,0.381330632358409,0.4059828238708112,0.4097873900293255,0.43820224719101125,0.33814022513695263,"{'alpha': [0.001], 'penalty': ['l2']}","['mfcc_6', 'mfcc_3', 'mae', 'mfcc_5']",0.38190954773869346,0.5671641791044776,0.2878787878787879,0.3994870845047125,0.5283018867924528,0.47572815533980584,0.593939393939394,0.43824568108237716,0.43759630200308164,0.461038961038961,0.41642228739002934,0.42527030745182315,0.17751479289940827,0.12,0.3409090909090909,0.08955782750889774
SGD,0.3805899394763957,0.4057752865324554,0.4084616324535679,0.43615934627170583,0.3381193043140177,"{'alpha': [0.001], 'penalty': ['l2']}","['mfcc_6', 'mfcc_3', 'rms_mean', 'mae', 'mfcc_5']",0.3869346733668342,0.5746268656716418,0.2916666666666667,0.4032478777977234,0.5223274695534507,0.4718826405867971,0.5848484848484848,0.4373268104667401,0.43558282208588955,0.4565916398713826,0.41642228739002934,0.42418050644660826,0.17751479289940827,0.12,0.3409090909090909,0.087722022544999
SGD,0.3767725150922913,0.39851081200320926,0.40771627565982405,0.43922369765066394,0.3520642912554906,"{'alpha': [0.001], 'penalty': ['l2']}","['wav_detail_lvl5_std', 'wav_detail_lvl4_std', 'mae', 'mfcc_5']",0.32642487046632124,0.5163934426229508,0.23863636363636365,0.46661151474615176,0.5386740331491713,0.4949238578680203,0.5909090909090909,0.4565946158388513,0.4590643274853801,0.4577259475218659,0.4604105571847507,0.40335356699926234,0.18292682926829268,0.125,0.3409090909090909,0.08169746743769718
SGD,0.3760377115617785,0.39901737541171367,0.4037023460410557,0.43003064351378956,0.3377850466336797,"{'alpha': [0.001], 'penalty': ['l2']}","['mfcc_6', 'mfcc_3', 'wav_detail_lvl3_std', 'mae', 'mfcc_5']",0.38,0.5588235294117647,0.2878787878787879,0.4044450247517636,0.5109289617486339,0.4651741293532338,0.5666666666666667,0.4367468418045833,0.43465045592705165,0.45110410094637227,0.41935483870967744,0.4179706613944215,0.17857142857142858,0.12096774193548387,0.3409090909090909,0.09197765858395036
SGD,0.37588796391692325,0.39361246778081765,0.3944220430107527,0.4290091930541369,0.35612619030913417,"{'alpha': [0.001], 'penalty': ['l2']}","['mfcc_6', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mae', 'mfcc_5']",0.4029126213592233,0.5608108108108109,0.3143939393939394,0.44677153374270095,0.5006915629322268,0.46055979643765904,0.5484848484848485,0.4576152530070455,0.4230769230769231,0.42686567164179107,0.41935483870967744,0.4277049542830158,0.17687074829931973,0.1262135922330097,0.29545454545454547,0.09241302020377451
SGD,0.3735116120715536,0.3871919381787803,0.39420821114369503,0.43003064351378956,0.3435544334227456,"{'alpha': [0.001], 'penalty': ['l2']}","['mfcc_6', 'mfcc_3', 'wav_detail_lvl3_std', 'rms_mean', 'mae', 'mfcc_5']",0.375,0.5131578947368421,0.29545454545454547,0.4313923568326531,0.5102880658436214,0.46616541353383456,0.5636363636363636,0.4347313393037392,0.4330827067669173,0.4444444444444444,0.4222873900293255,0.4157234190314608,0.17567567567567569,0.125,0.29545454545454547,0.09237061852312939
SGD,0.3729985236222058,0.39467104841240697,0.3892289833822092,0.4371807967313585,0.3421252012609228,"{'alpha': [0.001], 'penalty': ['l2']}","['mfcc_6', 'wav_detail_lvl5_std', 'mfcc_3', 'mae', 'mfcc_5']",0.3793103448275862,0.5422535211267606,0.2916666666666667,0.4063450330755114,0.5166666666666667,0.47692307692307695,0.5636363636363636,0.4595361413804148,0.4576523031203566,0.463855421686747,0.45161290322580644,0.42492714238224955,0.13836477987421383,0.09565217391304348,0.25,0.07769248820551525
SGD,0.3729479584142322,0.3925308006494079,0.39257086999022484,0.4351378958120531,0.33875440193958234,"{'alpha': [0.001], 'penalty': ['l2']}","['mfcc_6', 'wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'mfcc_5']",0.37254901960784315,0.5277777777777778,0.2878787878787879,0.4040414749453431,0.5213793103448275,0.47848101265822784,0.5727272727272728,0.45125243963667244,0.44879518072289154,0.4613003095975232,0.436950146627566,0.4211452954182493,0.14906832298136646,0.10256410256410256,0.2727272727272727,0.0785783977580646
SGD,0.3726859007348914,0.3918099514396687,0.39233870967741935,0.42696629213483145,0.3532185907713331,"{'alpha': [0.001], 'penalty': ['l2']}","['mfcc_6', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_5']",0.39215686274509803,0.5555555555555556,0.30303030303030304,0.4405095712834207,0.5020689655172413,0.4607594936708861,0.5515151515151515,0.4539643448279197,0.42433234421364985,0.4294294294294294,0.41935483870967744,0.42724124478101166,0.17218543046357615,0.12149532710280374,0.29545454545454547,0.09115920219298042
