Algoritmo,F1_Macro,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Melhores_Hiperparametros,Lista_Features,Dry_F1,Dry_Precision,Dry_Recall,Dry_PR_AUC,Wet_F1,Wet_Precision,Wet_Recall,Wet_PR_AUC
RF,0.9010347686408622,0.9077426087321314,0.9011292702303938,0.9014728288471305,0.9699909271949263,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'ACI']",0.9076190476190477,0.8585585585585586,0.9626262626262626,0.9696745205963186,0.8944504896626768,0.9569266589057043,0.839632277834525,0.9699909271949263
RF,0.9007756685829027,0.9034338776018945,0.9007490636704121,0.9009649568308786,0.9696787682897293,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_3', 'spec_rolloff', 'ACI']",0.9051094890510949,0.8732394366197183,0.9393939393939394,0.9672072947012156,0.8964418481147106,0.9336283185840708,0.8621041879468846,0.9696787682897293
RF,0.9007482751052929,0.9038370359279569,0.9007320394960845,0.9009649568308786,0.9732496433471217,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_rolloff', 'ACI']",0.9053857350800583,0.8711484593837535,0.9424242424242424,0.971899331425328,0.8961108151305275,0.9365256124721604,0.8590398365679265,0.9732496433471217
RF,0.9007190181821849,0.9042713316761808,0.9007150153217569,0.9009649568308786,0.9740740597326305,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_11', 'spec_centroid', 'mfcc_8', 'ACI']",0.9056603773584906,0.8690807799442897,0.9454545454545454,0.9717454025959411,0.8957776590058792,0.9394618834080718,0.8559754851889684,0.9740740597326305
RF,0.9006549006549007,0.9052341597796143,0.9006809669731017,0.9009649568308786,0.9689526875180106,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_11', 'mfcc_8', 'spec_rolloff']",0.9062049062049062,0.8650137741046832,0.9515151515151515,0.9684270326507142,0.8951048951048951,0.9454545454545454,0.849846782431052,0.9689526875180106
RF,0.9006549006549007,0.9052341597796143,0.9006809669731017,0.9009649568308786,0.9793068947186954,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.9062049062049062,0.8650137741046832,0.9515151515151515,0.9804349871706675,0.8951048951048951,0.9454545454545454,0.849846782431052,0.9793068947186954
RF,0.9006434864560424,0.9054069431192048,0.900675292248326,0.9009649568308786,0.969315009714616,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11']",0.9062950504565113,0.8643446379468378,0.9525252525252526,0.9625109105254688,0.8949919224555735,0.9464692482915718,0.8488253319713994,0.969315009714616
RF,0.9006200328458227,0.905763142221247,0.9006639427987743,0.9009649568308786,0.9575789261891574,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.9064748201438849,0.863013698630137,0.9545454545454546,0.9534587331724867,0.8947652455477604,0.948512585812357,0.8467824310520939,0.9575789261891574
RF,0.9006079931411477,0.9059465765682888,0.9006582680739985,0.9009649568308786,0.9522170726216888,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'zcr_mean', 'mfcc_8']",0.9065644465740297,0.8623518687329079,0.9555555555555556,0.9442083327261943,0.8946515397082658,0.9495412844036697,0.8457609805924413,0.9522170726216888
RF,0.9005832871794115,0.9063241627845653,0.9006469186244467,0.9009649568308786,0.9759125701718768,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_rolloff']",0.9067431850789096,0.8610354223433242,0.9575757575757575,0.9764486727824871,0.8944233892799134,0.9516129032258065,0.8437180796731358,0.9759125701718768
RF,0.9005706206130384,0.9065183344186232,0.9006412438996708,0.9009649568308786,0.9721114225566472,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'mfcc_8', 'spec_rolloff', 'ACI']",0.906832298136646,0.8603807796917498,0.9585858585858585,0.9720049382466246,0.8943089430894309,0.9526558891454965,0.8426966292134831,0.9721114225566472
RF,0.9005706206130384,0.9065183344186232,0.9006412438996708,0.9009649568308786,0.9699764496069291,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_3', 'mfcc_11']",0.906832298136646,0.8603807796917498,0.9585858585858585,0.9568804322309232,0.8943089430894309,0.9526558891454965,0.8426966292134831,0.9699764496069291
RF,0.9005577447789934,0.906716105245517,0.9006355691748951,0.9009649568308786,0.9769087768031183,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'spec_centroid', 'zcr_mean', 'mfcc_8']",0.9069212410501193,0.8597285067873304,0.9595959595959596,0.97618889010396,0.8941942485078677,0.9537037037037037,0.8416751787538305,0.9769087768031183
RF,0.9005577447789934,0.906716105245517,0.9006355691748951,0.9009649568308786,0.973476129310066,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'ACI']",0.9069212410501193,0.8597285067873304,0.9595959595959596,0.972940877974214,0.8941942485078677,0.9537037037037037,0.8416751787538305,0.973476129310066
RF,0.9005577447789934,0.906716105245517,0.9006355691748951,0.9009649568308786,0.966122402959739,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'zcr_mean', 'mfcc_8', 'ACI']",0.9069212410501193,0.8597285067873304,0.9595959595959596,0.9590226875967777,0.8941942485078677,0.9537037037037037,0.8416751787538305,0.966122402959739
RF,0.9005577447789934,0.906716105245517,0.9006355691748951,0.9009649568308786,0.9710838409364235,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'ACI']",0.9069212410501193,0.8597285067873304,0.9595959595959596,0.9684973542424693,0.8941942485078677,0.9537037037037037,0.8416751787538305,0.9710838409364235
RF,0.9005577447789934,0.906716105245517,0.9006355691748951,0.9009649568308786,0.9675673257796282,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9069212410501193,0.8597285067873304,0.9595959595959596,0.9649750244166915,0.8941942485078677,0.9537037037037037,0.8416751787538305,0.9675673257796282
RF,0.9005446595159221,0.9069174856481743,0.9006298944501192,0.9009649568308786,0.9736311257591781,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'spec_rolloff', 'ACI']",0.9070100143061517,0.8590785907859079,0.9606060606060606,0.9739507084878505,0.8940793047256925,0.9547563805104409,0.8406537282941777,0.9736311257591781
RF,0.9005446595159221,0.9069174856481743,0.9006298944501192,0.9009649568308786,0.9739252740391152,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_11', 'mfcc_10', 'zcr_mean', 'mfcc_8', 'ACI']",0.9070100143061517,0.8590785907859079,0.9606060606060606,0.9719987799242855,0.8940793047256925,0.9547563805104409,0.8406537282941777,0.9739252740391152
RF,0.9005313646597812,0.9071224862121752,0.9006242197253433,0.9009649568308786,0.9695818226405795,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'spec_centroid', 'ACI']",0.9070986183897094,0.8584310189359784,0.9616161616161616,0.9688781351339273,0.8939641109298532,0.9558139534883721,0.839632277834525,0.9695818226405795
RF,0.9005178600438343,0.9073311177271572,0.9006185450005675,0.9009649568308786,0.9741690144565851,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9071870537839124,0.8577857785778578,0.9626262626262626,0.9739712989349614,0.8938486663037561,0.9568764568764568,0.8386108273748724,0.9741690144565851
RF,0.9004617405526731,0.9082021763128845,0.900595846101464,0.9009649568308786,0.9690349991851364,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'ACI']",0.9075391180654339,0.8552278820375335,0.9666666666666667,0.9618755234119272,0.8933843630399125,0.9611764705882353,0.8345250255362615,0.9690349991851364
RF,0.9004471845419917,0.9084291316715197,0.9005901713766882,0.9009649568308786,0.9691107967558601,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_10', 'zcr_mean', 'mfcc_8']",0.9076267171956419,0.8545941123996432,0.9676767676767677,0.9623959025928868,0.8932676518883416,0.9622641509433962,0.8335035750766088,0.9691107967558601
RF,0.900262366800779,0.9029875399699563,0.9002383384405857,0.9004570848146267,0.9682412215165107,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_11', 'mfcc_10', 'mfcc_8', 'spec_rolloff']",0.9046692607003891,0.8724202626641651,0.9393939393939394,0.9706297710262252,0.895855472901169,0.9335548172757475,0.8610827374872319,0.9682412215165107
RF,0.90023452089697,0.903395335196925,0.9002213142662581,0.9004570848146267,0.9681007447536946,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_11', 'mfcc_10', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9049466537342385,0.8703358208955224,0.9424242424242424,0.9642168180061307,0.8955223880597015,0.9364548494983278,0.8580183861082737,0.9681007447536946
RF,0.9001839460038816,0.9041442733090628,0.9001929406423789,0.9004570848146267,0.9709186501130649,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_3', 'mfcc_10', 'mfcc_8', 'ACI']",0.9054054054054054,0.866913123844732,0.9474747474747475,0.9658034791165007,0.894962486602358,0.9413754227733935,0.8529111338100103,0.9709186501130649
RF,0.9001510964844195,0.9046355453361821,0.9001759164680513,0.9004570848146267,0.9770222289956652,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_3', 'mfcc_11', 'spec_centroid', 'spec_rolloff', 'ACI']",0.9056785370548605,0.8648897058823529,0.9505050505050505,0.9770135902915122,0.8946236559139785,0.9443813847900113,0.849846782431052,0.9770222289956652
RF,0.9001510964844195,0.9046355453361821,0.9001759164680513,0.9004570848146267,0.96916232701245,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'spec_rolloff', 'ACI']",0.9056785370548605,0.8648897058823529,0.9505050505050505,0.9658603093518949,0.8946236559139785,0.9443813847900113,0.849846782431052,0.96916232701245
RF,0.9001281509821458,0.9049806616796354,0.9001645670184997,0.9004570848146267,0.974567728302043,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'spec_centroid', 'zcr_mean', 'ACI']",0.9058597502401537,0.8635531135531136,0.9525252525252526,0.9740148399134531,0.8943965517241379,0.9464082098061574,0.8478038815117467,0.974567728302043
RF,0.9001281509821458,0.9049806616796354,0.9001645670184997,0.9004570848146267,0.9604878802628323,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'ACI']",0.9058597502401537,0.8635531135531136,0.9525252525252526,0.942166754530223,0.8943965517241379,0.9464082098061574,0.8478038815117467,0.9604878802628323
RF,0.9001163640579999,0.9051585270305562,0.9001588922937238,0.9004570848146267,0.96483679886118,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.9059500959692899,0.8628884826325411,0.9535353535353536,0.9627241583729174,0.8942826321467098,0.9474285714285714,0.8467824310520939,0.96483679886118
RF,0.9001163640579999,0.9051585270305562,0.9001588922937238,0.9004570848146267,0.9698950835595362,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_rolloff']",0.9059500959692899,0.8628884826325411,0.9535353535353536,0.9719244152778388,0.8942826321467098,0.9474285714285714,0.8467824310520939,0.9698950835595362
RF,0.9001163640579999,0.9051585270305562,0.9001588922937238,0.9004570848146267,0.9692812825459012,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_11', 'mfcc_10', 'mfcc_8']",0.9059500959692899,0.8628884826325411,0.9535353535353536,0.9641858325877768,0.8942826321467098,0.9474285714285714,0.8467824310520939,0.9692812825459012
RF,0.900104367489527,0.9053399428098428,0.900153217568948,0.9004570848146267,0.9754060698318394,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_3', 'mfcc_11', 'spec_centroid', 'zcr_mean', 'ACI']",0.9060402684563759,0.8622262773722628,0.9545454545454546,0.9751063892536749,0.8941684665226782,0.9484536082474226,0.8457609805924413,0.9754060698318394
RF,0.9000797448165869,0.9057134637514385,0.9001418681193962,0.9004570848146267,0.9701860404478532,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'spec_centroid', 'zcr_mean', 'spec_rolloff', 'ACI']",0.9062200956937799,0.860909090909091,0.9565656565656566,0.9658293303514864,0.8939393939393939,0.950517836593786,0.8437180796731358,0.9701860404478532
RF,0.9000797448165869,0.9057134637514385,0.9001418681193962,0.9004570848146267,0.9681644083122128,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'zcr_mean', 'ACI']",0.9062200956937799,0.860909090909091,0.9565656565656566,0.9643747233383476,0.8939393939393939,0.950517836593786,0.8437180796731358,0.9681644083122128
RF,0.9000671184039077,0.9059055884550895,0.9001361933946204,0.9004570848146267,0.9689772432587594,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'spec_centroid', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9063097514340345,0.8602540834845736,0.9575757575757575,0.9668793346230165,0.8938244853737811,0.9515570934256056,0.8426966292134831,0.9689772432587594
RF,0.9000542817304684,0.9061013026723632,0.9001305186698445,0.9004570848146267,0.9648641655288341,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'ACI']",0.9063992359121299,0.8596014492753623,0.9585858585858585,0.9548648199920882,0.8937093275488069,0.9526011560693641,0.8416751787538305,0.9648641655288341
RF,0.9000542817304684,0.9061013026723632,0.9001305186698445,0.9004570848146267,0.9705519777244842,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_11', 'spec_centroid', 'zcr_mean', 'mfcc_8']",0.9063992359121299,0.8596014492753623,0.9585858585858585,0.9711139875777841,0.8937093275488069,0.9526011560693641,0.8416751787538305,0.9705519777244842
LR,0.9000542817304684,0.9061013026723632,0.9001305186698445,0.9004570848146267,0.950848897745051,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'spec_rolloff', 'ACI']",0.9063992359121299,0.8596014492753623,0.9585858585858585,0.925166261501341,0.8937093275488069,0.9526011560693641,0.8416751787538305,0.950848897745051
RF,0.9000412346354361,0.9063006166721497,0.9001248439450686,0.9004570848146267,0.9731553061121759,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9064885496183206,0.8589511754068716,0.9595959595959596,0.9732790108420188,0.8935939196525515,0.9536500579374276,0.8406537282941777,0.9731553061121759
RF,0.9000279769552784,0.906503540925043,0.9001191692202928,0.9004570848146267,0.9701238725837094,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'ACI']",0.9065776930409915,0.8583032490974729,0.9606060606060606,0.9678836915733671,0.8934782608695652,0.9547038327526133,0.839632277834525,0.9701238725837094
RF,0.9000279769552784,0.906503540925043,0.9001191692202928,0.9004570848146267,0.9698077953631855,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'ACI']",0.9065776930409915,0.8583032490974729,0.9606060606060606,0.9676077119646348,0.8934782608695652,0.9547038327526133,0.839632277834525,0.9698077953631855
RF,0.8999585238643315,0.9075726967536877,0.9000907955964136,0.9004570848146267,0.954856720177718,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_10', 'zcr_mean', 'mfcc_8']",0.9070208728652751,0.855098389982111,0.9656565656565657,0.9464924390336389,0.892896174863388,0.9600470035252644,0.8345250255362615,0.954856720177718
RF,0.8997303086961164,0.9028133896468759,0.8997162637612075,0.8999492127983748,0.9680926099609736,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'ACI']",0.9044153323629306,0.8702147525676938,0.9414141414141414,0.9636244495168842,0.895045285029302,0.9354120267260579,0.8580183861082737,0.9680926099609736
RF,0.8997108134067784,0.9030986941366215,0.8997049143116559,0.8999492127983748,0.9670866209314573,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_3', 'mfcc_10', 'ACI']",0.9046004842615012,0.8688372093023256,0.9434343434343434,0.954278314993795,0.8948211425520555,0.9373601789709173,0.8559754851889684,0.9670866209314573
RF,0.8996584081899255,0.9038727401630627,0.8996765406877767,0.8999492127983748,0.968248175606983,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_10', 'zcr_mean', 'mfcc_8', 'ACI']",0.9050602409638554,0.8654377880184332,0.9484848484848485,0.9595279272866931,0.8942565754159957,0.9423076923076923,0.8508682328907048,0.968248175606983
RF,0.8996007511314208,0.904734438836818,0.8996481670638974,0.8999492127983748,0.9753944192705595,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'ACI']",0.9055155875299761,0.8621004566210045,0.9535353535353536,0.9746889549745831,0.8936859147328656,0.9473684210526315,0.8457609805924413,0.9753944192705595
RF,0.8995885879425954,0.9049173935587466,0.8996424923391215,0.8999492127983748,0.9760700632237588,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'spec_rolloff']",0.9056061332055583,0.8614402917046491,0.9545454545454546,0.9775883706409523,0.8935710426796326,0.948394495412844,0.8447395301327886,0.9760700632237588
RF,0.8995762138125456,0.9051039084643302,0.8996368176143457,0.8999492127983748,0.9680073642476614,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9056965055050263,0.8607825295723385,0.9555555555555556,0.9658986793492097,0.8934559221200649,0.9494252873563218,0.8437180796731358,0.9680073642476614
RF,0.8995636285863797,0.9052939933114847,0.8996311428895698,0.8999492127983748,0.9735108176306727,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_centroid']",0.9057867049258728,0.860127157129882,0.9565656565656566,0.9727326120767236,0.8933405522468868,0.9504608294930875,0.8426966292134831,0.9735108176306727
RF,0.8995636285863797,0.9052939933114847,0.8996311428895698,0.8999492127983748,0.9679417174425748,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'zcr_mean', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9057867049258728,0.860127157129882,0.9565656565656566,0.9655931311947368,0.8933405522468868,0.9504608294930875,0.8426966292134831,0.9679417174425748
RF,0.8995378242126242,0.9056849128540305,0.8996197934400181,0.8999492127983748,0.9742113732161082,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'ACI']",0.9059665871121718,0.8588235294117647,0.9585858585858585,0.970617106142766,0.8931090613130765,0.9525462962962963,0.8406537282941777,0.9742113732161082
RF,0.8995378242126242,0.9056849128540305,0.8996197934400181,0.8999492127983748,0.9535846883776691,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_8']",0.9059665871121718,0.8588235294117647,0.9585858585858585,0.9306838022444834,0.8931090613130765,0.9525462962962963,0.8406537282941777,0.9535846883776691
RF,0.8995378242126242,0.9056849128540305,0.8996197934400181,0.8999492127983748,0.9716655766158837,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_11', 'mfcc_10', 'mfcc_8', 'ACI']",0.9059665871121718,0.8588235294117647,0.9585858585858585,0.9673557133987215,0.8931090613130765,0.9525462962962963,0.8406537282941777,0.9716655766158837
RF,0.8995246047417265,0.9058857680610835,0.8996141187152422,0.8999492127983748,0.9691401468822194,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_10', 'zcr_mean', 'spec_rolloff', 'ACI']",0.9060562708631378,0.8581752484191508,0.9595959595959596,0.9615915242295905,0.892992938620315,0.9535962877030162,0.839632277834525,0.9691401468822194
RF,0.8995111735280867,0.9060902342357456,0.8996084439904665,0.8999492127983748,0.9727831330590142,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9061457837065269,0.8575293056807936,0.9606060606060606,0.9718318991126427,0.8928765633496466,0.9546511627906977,0.8386108273748724,0.9727831330590142
RF,0.8995111735280867,0.9060902342357456,0.8996084439904665,0.8999492127983748,0.9701521707540834,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'spec_centroid', 'zcr_mean', 'ACI']",0.9061457837065269,0.8575293056807936,0.9606060606060606,0.9694086677178434,0.8928765633496466,0.9546511627906977,0.8386108273748724,0.9701521707540834
RF,0.8995111735280867,0.9060902342357456,0.8996084439904665,0.8999492127983748,0.9732536651933829,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'zcr_mean', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9061457837065269,0.8575293056807936,0.9606060606060606,0.9736120030935569,0.8928765633496466,0.9546511627906977,0.8386108273748724,0.9732536651933829
RF,0.8994975304032582,0.9062983221399064,0.8996027692656906,0.8999492127983748,0.9736427764999026,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9062351261304141,0.8568856885688569,0.9616161616161616,0.9731078649561034,0.8927599346761024,0.9557109557109557,0.8375893769152196,0.9736427764999026
RF,0.8994836751960673,0.9065100427404253,0.8995970945409147,0.8999492127983748,0.9759360523650558,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'spec_rolloff', 'ACI']",0.9063242986210176,0.8562443845462714,0.9626262626262626,0.9759120223623324,0.8926430517711171,0.9567757009345794,0.8365679264555669,0.9759360523650558
RF,0.8994836751960673,0.9065100427404253,0.8995970945409147,0.8999492127983748,0.9668088335903776,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.9063242986210176,0.8562443845462714,0.9626262626262626,0.9623330460446324,0.8926430517711171,0.9567757009345794,0.8365679264555669,0.9668088335903776
LR,0.8994696077326088,0.9067254072105944,0.899591419816139,0.8999492127983748,0.9543276154520148,{'C': 1.0},"['mfcc_6', 'mfcc_5', 'spec_centroid', 'zcr_mean', 'spec_rolloff', 'ACI']",0.9064133016627078,0.8556053811659193,0.9636363636363636,0.9343790316986814,0.8925259138025096,0.9578454332552693,0.8355464759959143,0.9543276154520148
RF,0.8994696077326088,0.9067254072105944,0.899591419816139,0.8999492127983748,0.9665117919588299,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff']",0.9064133016627078,0.8556053811659193,0.9636363636363636,0.9604628247040978,0.8925259138025096,0.9578454332552693,0.8355464759959143,0.9665117919588299
RF,0.8994553278362392,0.9069444269316286,0.8995857450913631,0.8999492127983748,0.9702001823918796,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9065021357380162,0.8549686660698299,0.9646464646464646,0.9647583515497073,0.892408519934462,0.9589201877934272,0.8345250255362615,0.9702001823918796
RF,0.8994553278362392,0.9069444269316286,0.8995857450913631,0.8999492127983748,0.961157879272251,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_10', 'spec_centroid', 'zcr_mean', 'mfcc_8']",0.9065021357380162,0.8549686660698299,0.9646464646464646,0.949297083565998,0.892408519934462,0.9589201877934272,0.8345250255362615,0.961157879272251
RF,0.8991435028529209,0.9034416197918947,0.8991658154579503,0.8994413407821229,0.9714610057345596,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_11', 'zcr_mean', 'mfcc_8', 'spec_rolloff', 'ACI']",0.9046242774566474,0.8646408839779005,0.9484848484848485,0.9716595065684258,0.8936627282491945,0.942242355605889,0.849846782431052,0.9714610057345596
RF,0.8990850243006446,0.9043110007441408,0.8991374418340711,0.8994413407821229,0.9720480962651246,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_3', 'mfcc_10', 'spec_centroid', 'spec_rolloff', 'ACI']",0.9050814956855225,0.8613138686131386,0.9535353535353536,0.9706247468383423,0.8930885529157667,0.9473081328751431,0.8447395301327886,0.9720480962651246
RF,0.8990850243006446,0.9043110007441408,0.8991374418340711,0.8994413407821229,0.9620213807036905,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'spec_centroid', 'zcr_mean', 'ACI']",0.9050814956855225,0.8613138686131386,0.9535353535353536,0.9517513196551413,0.8930885529157667,0.9473081328751431,0.8447395301327886,0.9620213807036905
RF,0.8990726933830382,0.9044954922738138,0.8991317671092952,0.8994413407821229,0.9721141106078176,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'spec_rolloff']",0.9051724137931034,0.860655737704918,0.9545454545454546,0.9723513047542257,0.892972972972973,0.9483352468427095,0.8437180796731358,0.9721141106078176
RF,0.8990726933830382,0.9044954922738138,0.8991317671092952,0.8994413407821229,0.9763770487582878,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_5', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'spec_centroid', 'ACI']",0.9051724137931034,0.860655737704918,0.9545454545454546,0.975950686585395,0.892972972972973,0.9483352468427095,0.8437180796731358,0.9763770487582878
RF,0.8990601503759399,0.9046835443037975,0.8991260923845193,0.8994413407821229,0.9613467223969488,"{'n_estimators': 100, 'max_depth': 10}","['mfcc_6', 'mfcc_5', 'zcr_mean', 'ACI']",0.9052631578947369,0.86,0.9555555555555556,0.9495787409270348,0.8928571428571429,0.9493670886075949,0.8426966292134831,0.9613467223969488
