Algoritmo,F1_Macro,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Hiperparametros,Lista_Features,Dry_F1,Dry_Precision,Dry_Recall,Dry_PR_AUC,Wet_F1,Wet_Precision,Wet_Recall,Wet_PR_AUC
RF,0.9083223312543198,0.9125143327704464,0.9083134717966179,0.9085830370746572,0.9683319508071415,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mfcc_std', 'mfcc_5']",0.9132111861137898,0.8736162361623616,0.9565656565656566,0.9599004156013349,0.9034334763948498,0.9514124293785311,0.8600612870275791,0.9683319508071415
RF,0.9078740399695282,0.9110025598955247,0.9078424696402225,0.9080751650584052,0.9597559258161366,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_1', 'mae', 'mfcc_std', 'mfcc_5']",0.9121785540999515,0.8776844070961718,0.9494949494949495,0.9556768586265612,0.903569525839105,0.9443207126948775,0.8661899897854954,0.9597559258161366
RF,0.9078561280539437,0.9112938972998283,0.9078311201906708,0.9080751650584052,0.9669736429371907,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'rms_mean', 'mae', 'mfcc_std', 'mfcc_5']",0.9123486682808717,0.8762790697674419,0.9515151515151515,0.9566117919948866,0.9033635878270155,0.9463087248322147,0.86414708886619,0.9669736429371907
RF,0.9078468835434639,0.9114448663660475,0.9078254454658949,0.9080751650584052,0.9671056062077252,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mfcc_1', 'mae', 'mfcc_5']",0.9124334784712144,0.8755803156917363,0.9525252525252526,0.9627780901347913,0.9032602886157135,0.9473094170403588,0.8631256384065373,0.9671056062077252
RF,0.9073330299237683,0.9110091848187086,0.9073147202360685,0.9075672930421533,0.9653600336391504,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'mfcc_1', 'mae', 'mfcc_std', 'mfcc_5']",0.9119922630560928,0.8747680890538033,0.9525252525252526,0.9631751406299085,0.9026737967914439,0.9472502805836139,0.8621041879468846,0.9653600336391504
RF,0.9073036904904789,0.9114881064064877,0.907297696061741,0.9075672930421533,0.9693454679292223,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_1', 'mae', 'mfcc_5']",0.9122468659594986,0.8726937269372693,0.9555555555555556,0.9638499385926922,0.9023605150214592,0.9502824858757062,0.8590398365679265,0.9693454679292223
RF,0.907293522824402,0.9116548723692252,0.9072920213369652,0.9075672930421533,0.9705504219864483,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'rms_mean', 'mfcc_std', 'mfcc_5']",0.9123314065510597,0.8720073664825047,0.9565656565656566,0.9655459839671726,0.9022556390977443,0.9513023782559457,0.8580183861082737,0.9705504219864483
RF,0.9072831610212466,0.9118252153301729,0.9072863466121892,0.9075672930421533,0.9631922132571378,"{'n_estimators': [100], 'max_depth': [10]}","['mfcc_3', 'wav_detail_lvl3_std', 'wav_detail_lvl4_std', 'mfcc_1', 'mfcc_std', 'mfcc_5']",0.9124157844080847,0.8713235294117647,0.9575757575757575,0.9554595318741668,0.9021505376344086,0.9523269012485811,0.856996935648621,0.9631922132571378
RF,0.9068379637230479,0.9102694969044274,0.9068153444557939,0.9070594210259014,0.9694392145551726,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'rms_mean', 'mae', 'mfcc_std', 'mfcc_5']",0.9113801452784503,0.8753488372093023,0.9505050505050505,0.9622030852783878,0.9022957821676455,0.9451901565995525,0.8631256384065373,0.9694392145551726
RF,0.9068286170632812,0.9104200756960665,0.9068096697310181,0.9070594210259014,0.9669265447180105,"{'n_estimators': [100], 'max_depth': [10]}","['wav_detail_lvl5_std', 'mfcc_3', 'wav_detail_lvl3_std', 'rms_mean', 'mfcc_1', 'mae', 'mfcc_std', 'mfcc_5']",0.9114658925979681,0.8746518105849582,0.9515151515151515,0.9595561511536761,0.9021913415285944,0.9461883408071748,0.8621041879468846,0.9669265447180105
