file_name,timestamp,period,mm_5min,mm_hr,category,recorder,location,file_path,extension,year,month,day,hour,minute,second,wet,split,should_augment,segment_idx,offset_sec,aug_params,temp_entropy,ACI,AGI,EAS,ECU,ECV,num_peaks,NDSI,ratioBA,anthro_energy,bio_energy,BI,ADI,AEI,temp_skew,temp_kurtosis,rms_mean,rms_std,zcr_mean,zcr_std,mae,psd_mean,psd_std,spec_slope,spec_mean,spec_std,spec_skew,spec_kurtosis,spec_centroid,spec_flatness,spec_rolloff,spec_bandwidth_50%,spec_bandwidth_90%,spec_bandwidth_mean,mfcc_1,mfcc_delta_1,mfcc_2,mfcc_delta_2,mfcc_3,mfcc_delta_3,mfcc_4,mfcc_delta_4,mfcc_5,mfcc_delta_5,mfcc_6,mfcc_delta_6,mfcc_7,mfcc_delta_7,mfcc_8,mfcc_delta_8,mfcc_9,mfcc_delta_9,mfcc_10,mfcc_delta_10,mfcc_11,mfcc_delta_11,mfcc_12,mfcc_delta_12,mfcc_13,mfcc_delta_13,mfcc_14,mfcc_delta_14,mfcc_15,mfcc_delta_15,mfcc_16,mfcc_delta_16,mfcc_17,mfcc_delta_17,mfcc_18,mfcc_delta_18,mfcc_19,mfcc_delta_19,mfcc_20,mfcc_delta_20,mfcc_mean,mfcc_std,wav_approx_energy,wav_approx_std,wav_detail_lvl5_energy,wav_detail_lvl5_std,wav_detail_lvl4_energy,wav_detail_lvl4_std,wav_detail_lvl3_energy,wav_detail_lvl3_std,wav_detail_lvl2_energy,wav_detail_lvl2_std,wav_detail_lvl1_energy,wav_detail_lvl1_std,wav_energy_mean,roughness,tfsd
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,0,0.0,raw,0.9736695822493363,291.86183337004536,1975.4415555357048,0.26270684951399537,0.5529041112284876,0.35814681850432784,36.0,0.9874074636465902,157.82423872919463,0.003948571243286125,0.6231802505396223,645.6100695302162,1.5773132373481056,0.8305558494157907,-0.005837141536176205,4.174289226531982,0.035008348524570465,0.01019977405667305,0.4604669176439232,0.030379649273865814,0.027995489537715912,2.6005302993660824e-06,7.710176454873729e-06,-1.2258436879844637e-10,2.6005302993660824e-06,5.944682096528922e-11,6.381107703160922,57.05628745243,5612.566860377914,0.02508873852596019,7481.287478471487,1054.6875,4593.75,1759.642947142744,-992.4450656754615,-0.12260543755373138,-78.16199349593691,0.05419580868073124,-2.578343485625984,-0.08511107281100458,50.75244061582957,0.11086817814908237,-65.2572526047256,-0.0030069771838245733,36.86843623945595,-0.002732390996942522,-1.162860727069029,-0.04414503466859637,0.4392110769808327,0.04751852134950437,-7.551219858511144,0.01707463900081815,-0.35548878463735434,0.0007667326560980494,7.100631029513469,-0.04238791470516149,1.2967986736797408,-0.04458913712245758,8.666279811071776,0.008951764725739296,-6.220851520771512,-0.044326097315170794,-3.852634132288057,0.06690670542643241,-7.501272383402498,-0.011239347447812947,14.068793684053357,-0.02206147902401805,-13.808654826792516,0.00033645104097310016,4.135346923340151,0.002980516644905476,-4.475822066713624,-0.03414851650439546,-53.00217607540053,217.23185692696492,1.3674748515768442e-05,0.0022948880214244127,9.0972644102294e-06,0.0030152848921716213,0.00010598595690680668,0.010294855572283268,0.00023839817731641233,0.01544011291116476,0.0032632153015583754,0.05712446570396423,0.0009562699706293643,0.03092360869050026,0.0007644402794539928,0.0,0.0
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,1,5.0,raw,0.975860244794788,291.1528568950007,1556.5606817703033,0.2677739193765446,0.5505684758663811,0.35386325421959874,33.0,0.9952058971975739,416.1792058751556,0.0015176326692686445,0.6316071591064172,654.815575252639,1.5743919224715281,0.8266844352967478,-0.004609310999512672,3.883213520050049,0.0354936383664608,0.009687894023954868,0.4631259161780384,0.027304150688864392,0.02836831659078598,2.6356618118891166e-06,7.842580630440779e-06,-1.1475567830867533e-10,2.6356618118891166e-06,6.150607094496487e-11,5.80335551901921,43.07324772563484,5644.970432758395,0.023412808360012322,7483.600615160263,1078.125,3960.9375,1713.2540022422882,-997.1903562494018,-0.04110736727195874,-80.44325689345166,-0.008536995707707771,2.337909898747709,0.02817899861053215,55.34407613043616,0.015061020011969335,-66.27011353142431,-0.007312693411987218,34.67080021489363,-0.023060033270436882,-4.306422563735631,-0.030265443389861656,-1.749366126774917,-0.0036601848263672554,-3.48126050970651,0.038127505316546774,3.9090480574780786,0.0033353609457696734,5.311542199438864,-0.0042332417734282715,-1.9017367242299594,-0.023377407070810992,7.320724092477348,0.007882579452871045,-5.112822486225442,0.017555599417244192,-0.01399158631008433,0.02046934627669684,-6.263700074485423,0.02036699224124647,9.57952466301406,-0.02897956792231237,-16.99865204664054,-0.03545882571595035,6.408144877417521,0.014161131628417164,-2.9933533905730734,0.017694606766756996,-53.0921631024528,218.37776236941858,1.6323252566508017e-05,0.002402850892394781,9.31805061554769e-06,0.003052429761737585,4.8824782425072044e-05,0.006987437605857849,0.00015417493705172092,0.012416553683578968,0.003348009195178747,0.057861942797899246,0.0009921625023707747,0.031498610973358154,0.0007614688365720212,0.0,0.0
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,2,10.0,raw,0.9725680854485061,291.42462553299356,1626.5514836640696,0.2708471973909956,0.5376144787936883,0.3442185351346273,36.0,0.995670896676331,460.9894353329839,0.001370213042151692,0.6316537365873985,688.8291147437128,1.5418567798581893,0.8371910650684313,-0.006991380359977484,3.943053722381592,0.035316530615091324,0.009937332943081856,0.46870002665245203,0.026314221621041623,0.028234969824552536,2.635666108298564e-06,7.746442839304406e-06,-1.0362241391378939e-10,2.635666108298564e-06,6.000737666261051e-11,5.501009567351439,38.78307189995851,5666.223515313404,0.02110792000474234,7441.863583601873,1078.125,3750.0,1678.9802029860125,-1000.8554172661303,-0.019390676565683416,-79.59332721757687,0.009249874262670106,4.588845577466109,-0.011345815318664035,57.595258293067495,0.013071349647845435,-66.53545087055866,-0.0006250506254631823,33.57097332585201,0.00042796919608649523,-8.681754287724985,-0.02310929414483975,-2.0781616544342376,0.007424178400339321,-0.3993728566969251,0.021551614079545457,4.265406502159982,-0.03294628380679298,4.226379944033737,0.015137408271429847,-1.591618680210685,0.009071697222425212,9.90708586420381,0.02550954109195702,-6.572837259227586,-0.005998716827124116,-1.2881261018821886,0.0009977358216122314,-4.601837783267108,0.013042612897385671,7.255834614377385,-0.02899900300634256,-18.72895801759917,0.031119972010160247,7.9117950260450955,0.007876657754397415,-4.398271411202689,0.004977088081877711,-53.30017771296527,219.19041085734924,2.206500903412234e-05,0.002623585518449545,1.1867484317917842e-05,0.0034448488149791956,4.1995925130322576e-05,0.006480015814304352,0.00010104190005222335,0.010051864199340343,0.0033111735247075558,0.05754191800951958,0.001006432925350964,0.03172432258725166,0.0007490960997529328,0.0,0.0
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,3,15.0,raw,0.9724298845543936,291.7234118700293,1568.3232856980262,0.26356206122892256,0.5155997402782526,0.33449793219535695,35.0,0.9954465970160643,438.23193423819896,0.001417810921049609,0.6213300223156125,688.0042635240064,1.519644840260213,0.840160219049093,-0.00869640614837408,4.042135238647461,0.03514476120471954,0.00969991646707058,0.4685730110607676,0.025296895922646282,0.028088686987757683,2.59158861484077e-06,7.1240168664048655e-06,-9.670479743822125e-11,2.59158861484077e-06,5.0751616312820994e-11,4.771177334350529,29.512738089785874,5668.528312534691,0.020515601624262823,7416.318508864929,1054.6875,3726.5625,1657.9436107208342,-1001.7993845816516,0.0010710018572823673,-77.87080296259099,0.005028366914460086,5.8852110079887385,0.02346598570810658,56.12573427199832,-0.017320249781766488,-67.70699469112421,-0.009704911131424483,35.566867267417614,0.01425764397505812,-10.07098186689711,-0.00580732748828812,-2.3384532134832994,0.007727972434200703,0.4706707973467083,0.015524418463685253,2.2903979125818212,0.001991049231622685,4.4974335930623,-0.0035497674755072353,0.21720102334849756,0.005181281883837555,10.419054915863892,-0.008240977122640353,-7.35300747975926,-0.024926551711472667,-1.4419908696254016,0.0037916192501683092,-3.6210342202702583,-0.016756944648161357,6.41432064193786,0.0013266152400081164,-18.260969510361956,0.021251871328141585,7.688595887309431,0.011355409573687306,-6.22248758688239,0.004797436619992272,-53.35553098318957,219.37940624746756,2.5278237444581464e-05,0.0025825495831668377,1.381322363158688e-05,0.0037165386602282524,4.162082768743858e-05,0.006451270543038845,9.726999996928498e-05,0.009862545877695084,0.003236576681956649,0.0568898506462574,0.0010130536975339055,0.031828492879867554,0.0007379354792647064,0.0,0.0
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,4,20.0,raw,0.9780620750892587,292.2434720751785,1546.7416938171855,0.25456991183373134,0.4914649745906776,0.32513486892892274,36.0,0.9953238616630765,426.70334320688363,0.0013910818427853165,0.5935792729908871,674.6681047043679,1.494453478000041,0.8452682976206969,-0.007661527022719383,3.814932107925415,0.03446444869041443,0.008421530947089195,0.4699889225746269,0.024561337393019595,0.027589188888669014,2.4760273597767956e-06,6.3983957681023465e-06,-8.392011628391498e-11,2.4760273597767956e-06,4.093946840527001e-11,4.46242832555566,27.62224637964027,5695.71134446312,0.020233387309182713,7459.2623943479,1078.125,3773.4375,1653.601072460744,-1003.9942974642466,0.013979670514334287,-78.52786758472038,0.03296768512441528,7.540188564729282,0.008374583674437197,54.95645853424473,-0.035395370406732546,-67.5057557291775,-0.013952566778346394,38.82988108885925,0.010248758543911411,-8.200328805828509,0.004221467906463214,-3.0507343330274113,-0.02078929777431859,0.5748460933245472,-0.012712607729382324,2.2074886481753895,-0.003940592450845161,2.888554100926551,0.017414828836634335,0.2082765289601565,-0.014005550869126825,9.247352144318759,-0.006096347179739999,-9.358777895558795,0.007872491716480724,0.5954685911821799,-0.0035091479235066637,-2.0995548613082944,-0.019482397127531775,5.900701976023419,-0.0020031695862426442,-16.534607621069384,-0.009222733180001266,9.091124805510354,0.004739051830710257,-7.23930498437084,-0.020884144200194407,-53.22354441015265,219.92832795776678,2.5254794309148565e-05,0.0024787408765405416,1.0782895515148994e-05,0.0032837141770869493,4.2315532482462004e-05,0.0065048192627727985,9.284604311687872e-05,0.009635663591325283,0.003003584686666727,0.054803211241960526,0.000988996704109013,0.03144831582903862,0.000693963433150202,0.0,0.0
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,5,25.0,raw,0.9808423017183484,294.0305596139406,1885.824273366557,0.24716766712261717,0.48075165721436497,0.3262330649723333,37.0,0.9933382803645907,299.2227817227996,0.0018272709070505128,0.5467610837687976,672.6524234217347,1.4608278425439423,0.854757202305904,-0.009396830573678017,3.6123692989349365,0.03337278217077255,0.007514039520174265,0.4715276852345416,0.025709589675830303,0.02671276032924652,2.2806124921464527e-06,5.63472368050079e-06,-7.214046087982416e-11,2.2806124921464527e-06,3.175011095559637e-11,4.2634946232469995,26.97566967623832,5705.951378030913,0.021311509355245825,7486.91946345286,1054.6875,3796.875,1670.9093914622497,-1003.7424848010461,0.027076793972040457,-77.6459554941888,-0.005219006344973143,6.737526195950418,-0.019657917263528682,53.567597084091084,0.0014850679874538555,-66.66025698081008,-0.015688539599363154,39.20428393695914,0.014635393730879515,-7.2866608904279255,0.03215343299094433,-1.7705881749458827,-0.01384064183215102,0.08128254981591072,-0.008879167711915987,2.4142330731069777,0.0003909866865688314,2.5510161384195826,-0.0190628053440859,-1.1870699411867345,-0.016330433565247902,8.4468881098007,-0.00441921839590714,-9.206974597715188,0.00147784442120606,0.9177742408559859,0.02529975218744163,-1.4137809501981486,-0.003696916056481609,6.385087313212748,0.004651094637062831,-15.820807608326843,-0.011433452249353163,9.532721664492241,0.0005738212454120786,-8.049224938172943,-0.009496207763102924,-53.147269703515676,219.8415729516026,2.6679017537389882e-05,0.002672100905328989,7.396326509478968e-06,0.0027195976581424475,5.395635889726691e-05,0.007345299236476421,9.596892050467432e-05,0.00979637261480093,0.002769133076071739,0.05262144282460213,0.0009262323728762567,0.03043406456708908,0.0006465610349550843,0.0,0.0
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,6,30.0,raw,0.9786686234578634,292.10397582009335,1998.4773824037156,0.2547939153358213,0.5107874146164153,0.3331439796563008,36.0,0.9873022790268535,156.50858002232596,0.003860918483837283,0.6042668694873248,707.1580054915189,1.4821076580738755,0.8490804987666543,-0.010845538228750229,3.7231404781341553,0.03476301208138466,0.008581961505115032,0.46168918243603413,0.023895245729379413,0.027780212461948395,2.51860301918306e-06,6.508337210124095e-06,-1.0617143357696375e-10,2.51860301918306e-06,4.235845324068588e-11,4.364179491953874,27.187730506700756,5612.888003252411,0.021943537678413703,7356.327811697264,1007.8125,3750.0,1684.8474692734121,-995.9499826187097,-0.1391101398796889,-74.84999468632392,-0.11874014046958525,-0.36486051925278773,0.08091805197773566,49.87521197321047,0.15385124817868154,-67.51675785424746,0.058848684031401546,41.09452189052544,-0.040000523038939376,-4.630293508899763,-0.032285141483026525,-2.852176639139794,-0.01332763685615429,-1.3739205370880958,0.0027710084269795205,0.5115320729320224,0.008180581485991968,3.441903957091863,-0.002611884739190349,0.8595588447139029,-0.01876895756438928,7.942941563574316,-0.018201923238993903,-8.241240138009596,-3.759544106393431e-05,-0.3117559444197785,0.0033652720993664156,-3.2336916531802347,0.003436741037178721,8.68812763919981,-0.01213549312215343,-14.363591833231677,-0.017214635886511887,8.352699106854201,0.030288421525366652,-8.249089724650814,0.0340192283937998,-53.05854293045256,218.00861626818812,2.6676509151002392e-05,0.0025899838656187057,9.929130101227202e-06,0.003150960896164179,0.00010271568316966295,0.010134869255125523,0.00010881548223551363,0.010431451722979546,0.003158142790198326,0.056197356432676315,0.0009477401035837829,0.03078538365662098,0.0007256699609570205,0.0,0.0
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,7,35.0,raw,0.9812500796651741,291.18105735569486,1871.8540814514454,0.25120290632188913,0.5094786131155344,0.32796308310851274,38.0,0.9908903614377016,218.5476786836809,0.0027263846207861656,0.5958450300717042,636.7420875605119,1.479294145461365,0.8493460240581208,-0.010882141068577766,3.610880136489868,0.034747909754514694,0.008133379742503166,0.4599671841684435,0.023557915380723632,0.027759552001953125,2.4836445136600778e-06,6.38163720763554e-06,-1.0847737985802609e-10,2.4836445136600778e-06,4.0725293449878333e-11,4.410516432262251,27.1485935905195,5642.370312294627,0.024055091961025524,7395.198565184779,984.375,3750.0,1712.132344248661,-997.49155601631,0.011019658927663037,-80.27862463469201,-0.01977004755121225,3.690970140277422,0.015427865899926166,52.703716196708356,-0.013147949482335922,-64.17705366239491,0.022878859943740962,37.24253674112296,-0.006693327292795392,-2.944747453063988,-0.0029619591499640105,-3.4900813691129775,0.014147862972063805,-1.0381585498573627,-0.003671706807819969,-1.2401139698920038,-0.021113802800691913,4.50704883606432,0.0031797342931604855,1.0232594273814315,-0.006677384326373006,9.048056450442042,0.017745281661777558,-7.222151534723211,-0.016369308004873837,-3.2548892089188675,-0.01685496179154808,-4.0346943696805795,-0.005164563543724141,9.100100989880506,-0.01230615488048413,-12.52647436008835,0.01989925284720563,7.649016804522111,-0.005973991435725198,-7.31786608596906,0.00922061659448068,-53.002585281415215,218.4150976900676,3.0763712857151404e-05,0.003260452300310135,7.973419997142628e-06,0.0028235691133886576,7.608604209963232e-05,0.008722136728465557,0.00012377608800306916,0.011125420220196247,0.0031531653366982937,0.05615299940109253,0.0009314165799878538,0.030519118532538414,0.0007205302244983613,0.0,0.0
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,8,40.0,raw,0.981236973070839,290.56280698003644,1996.1061233385576,0.2520369950744651,0.5099431482312275,0.32870385737422037,35.0,0.9908174091366997,216.80345327083072,0.0027163623930234427,0.5889167471424999,588.2793930947336,1.523595503530767,0.8428264182967947,-0.00968595128506422,3.646406412124634,0.034526724368333817,0.008045800030231476,0.46275319829424305,0.025837915369485594,0.027592558413743973,2.4548648511885598e-06,6.303882847821548e-06,-1.0209180268296016e-10,2.4548648511885598e-06,3.973893895905871e-11,4.421679547112792,27.588239919561815,5716.474735963555,0.026759791916838156,7502.357136571445,1007.8125,3890.625,1761.0438235215554,-996.7341700971525,0.028088232845427098,-81.86156095642315,-0.047489286477718586,9.466529594308858,0.029251132818458158,49.14909198649593,-0.020575750653682983,-62.78394020335439,0.04390212247980601,34.43785110552031,-0.04070846832778419,-0.8780920317688967,0.011216318224771395,-3.6897997000297305,0.028802945470329567,-0.8391965167961193,-0.027858393157624135,-2.347969694829938,0.01070091547757044,6.247538967535257,0.003876094537307532,-0.679555328775226,0.007813405348682094,8.5722203173497,0.006071282205029124,-5.394170792082637,-0.010247421800741929,-4.617516975832338,-0.045531739021933436,-2.6205978134505146,0.018879395444009114,7.53718633445234,0.0016363736425859842,-13.108109357815588,0.01405853242425524,7.305615176675359,-0.018639935035709605,-6.55702473949943,0.0015003244491946161,-52.96978353627365,218.19867810727396,2.3425316612701863e-05,0.002592212287709117,7.829215064703021e-06,0.0027980452869087458,7.486064714612439e-05,0.008651736192405224,0.00014905119314789772,0.01220864150673151,0.003072586376219988,0.055428676307201385,0.0009334681672044098,0.0305527001619339,0.0007102034869603813,0.0,0.0
SMM11307_20240116_221500_0-0_no-rain_night.wav,2024-01-16 22:15:00,night,0.0,0.0,no-rain,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\no_rain\SMM11307_20240116_221500_0-0_no-rain_night.wav,.wav,2024,1,16,22,15,0,,train,False,9,45.0,raw,0.9803264137567119,293.07477298495246,1838.0505261473634,0.24645521220272637,0.4995920393418022,0.32006382763240604,37.0,0.9897581208411342,194.27666446530048,0.003033484436552176,0.5893352380407582,586.2286777483095,1.5361802620911345,0.8409845947756193,-0.00950594712048769,3.671755075454712,0.03456424921751022,0.00820682942867279,0.4622784514925373,0.023599858632476177,0.02763655036687851,2.4568132148053596e-06,6.1674712141132955e-06,-1.0291131520481482e-10,2.4568132148053596e-06,3.8037701176916126e-11,4.2995038178929805,26.33103909944439,5711.554081056868,0.028593971758708064,7506.027983925377,1007.8125,3984.375,1778.0684857175734,-993.5554814230671,-0.01764615579109723,-82.83114678654128,0.020281477561743384,7.695841512536034,0.00026833645158191546,48.17023754212375,-0.04209921462271683,-61.424398017486325,0.0027907443084830477,34.157806674585196,-0.005894299915156282,-0.27075514417329843,0.02596404748087474,-3.460470217318278,0.034411394713112844,-2.152769323911426,0.0018566987271892118,-2.965467908466725,-0.017518852707179344,6.203752427179383,-0.044585995719950915,-1.7041180181620494,-0.01695426850540001,8.481652404677519,0.0048595934730503694,-5.286068321857669,0.0006722570714272154,-6.7325184893393475,0.020266723275190798,-1.827000942544231,-0.0006916646357059152,9.272594096398503,-0.0271018882256843,-12.505793627900255,-0.00841484850454407,6.958359026634154,0.010852932635118454,-6.1246172420270115,-0.01105596496575949,-52.99501808893302,217.45195829024087,2.4446249881293625e-05,0.0034689693711698055,8.004409210116137e-06,0.002829155419021845,8.160992729244754e-05,0.009033745154738426,0.0001660088892094791,0.012884370982646942,0.0030727824196219444,0.05543150752782822,0.0009368186583742499,0.030607476830482483,0.0007149450830183923,0.0,0.0
