Algorithm,F1_Macro_Global,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Best_Hyperparameters,Features_List,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC
LR,0.7332519690846911,0.7671835930692702,0.7152149914444997,0.7866937531742001,0.7821363079811919,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'spec_centroid']",0.6168582375478927,0.7523364485981309,0.5227272727272727,0.6806722597328786,0.6990881458966566,0.7131782945736435,0.6855439642324889,0.7184667658327671,0.8838095238095238,0.836036036036036,0.9373737373737374,0.94726989837793
LR,0.7327913983560007,0.7702936779797592,0.7139328491787508,0.7897409852717115,0.7873839351729185,"{'C': 1.0, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'zcr_mean', 'spec_centroid']",0.6085271317829457,0.7548076923076923,0.5097402597402597,0.6837257146131805,0.7013782542113323,0.721259842519685,0.6825633383010432,0.7381950655200407,0.888468809073724,0.8348134991119005,0.9494949494949495,0.9402310253855343
LR,0.7318242942031761,0.7577556536350301,0.7171350507416081,0.7882173692229558,0.7664354358417566,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'zcr_mean']",0.5977443609022557,0.7098214285714286,0.5162337662337663,0.6653992459782541,0.7094846900672144,0.7110778443113772,0.7078986587183308,0.7108782648363523,0.888243831640058,0.8523676880222841,0.9272727272727272,0.9230287967106632
LR,0.7295166670318044,0.7401769652598934,0.7253211269604712,0.7836465210766886,0.7709068138696402,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'zcr_mean', 'spec_centroid']",0.6235489220563848,0.6372881355932203,0.6103896103896104,0.6454258264207382,0.6688417618270799,0.7387387387387387,0.6110283159463488,0.7292379459842077,0.8961593172119487,0.8445040214477212,0.9545454545454546,0.9380566692039749
LR,0.7290917653388697,0.7400927283526664,0.7245755762149205,0.7836465210766886,0.7716278316475506,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_10', 'zcr_mean', 'spec_centroid']",0.6222961730449251,0.6382252559726962,0.6071428571428571,0.647055443423817,0.6682966585167074,0.737410071942446,0.6110283159463488,0.7296266592514691,0.8966824644549763,0.8446428571428571,0.9555555555555556,0.9382013922673654
LR,0.7268560498812354,0.7517458692177336,0.7130374786112491,0.7866937531742001,0.7649656016106835,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'zcr_mean']",0.5800376647834274,0.6905829596412556,0.5,0.6622489761405022,0.7112100965107646,0.7085798816568047,0.713859910581222,0.7095135514821715,0.8893203883495145,0.8560747663551402,0.9252525252525252,0.9231342772093767
LR,0.726806169563316,0.7574632268248184,0.7102464930333783,0.7831386490604367,0.7850529862434422,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'spec_centroid']",0.603415559772296,0.726027397260274,0.5162337662337663,0.685459159816724,0.692131398013751,0.7100313479623824,0.6751117734724292,0.7225178932957625,0.884871550903901,0.8363309352517986,0.9393939393939394,0.9471819056178401
LR,0.7264010670501971,0.7517154623692154,0.7125955101364938,0.7861858811579482,0.7664281116439847,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_5', 'wav_detail_lvl5_std']",0.5784499054820416,0.6923076923076923,0.4967532467532468,0.6605406857997003,0.711864406779661,0.7040816326530612,0.7198211624441133,0.7117386526255864,0.8888888888888888,0.8587570621468926,0.9212121212121213,0.9270049965066673
LR,0.7262841123864842,0.7529849330983905,0.7117237953303527,0.7856780091416963,0.7691006946987695,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_5', 'wav_detail_lvl5_std', 'zcr_mean']",0.5833333333333334,0.7,0.5,0.6624044389616303,0.7068452380952381,0.7057949479940565,0.7078986587183308,0.7172654936281756,0.888673765730881,0.8531598513011153,0.9272727272727272,0.9276321515065028
LR,0.726192303050143,0.7513061781888836,0.7123475189048959,0.7851701371254444,0.767513462472837,"{'C': 0.1, 'solver': 'lbfgs'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std']",0.5811320754716981,0.6936936936936937,0.5,0.6603494446385157,0.7099630996309964,0.7032163742690059,0.7168405365126677,0.712012661317053,0.887481734047735,0.8570084666039511,0.9202020202020202,0.9301782814629422
