Algorithm,F1_Macro_Global,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Best_Hyperparameters,Features_List,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC
SGD,0.7336906622570757,0.7740818818723977,0.7146535613748729,0.7968511934992382,0.7803764165725321,"{'alpha': 0.001, 'penalty': 'l2', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'spec_centroid']",0.592156862745098,0.7475247524752475,0.4902597402597403,0.689279438781965,0.7103235747303543,0.7352472089314195,0.6870342771982116,0.7143309100433537,0.8985915492957747,0.8394736842105263,0.9666666666666667,0.9375189008922777
SGD,0.7332738117859813,0.7629013013124023,0.7176077717061324,0.7943118334179786,0.7680654175618358,"{'alpha': 0.001, 'penalty': 'l2', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'zcr_mean']",0.5877862595419847,0.7129629629629629,0.5,0.6710134447211002,0.7152516904583021,0.7212121212121212,0.7093889716840537,0.7137732783495667,0.8967834853576572,0.8545288197621226,0.9434343434343434,0.9194095296148405
SGD,0.7326945260991832,0.772671658326062,0.7138366490825506,0.7963433214829863,0.7794625066289091,"{'alpha': 0.001, 'penalty': 'elasticnet', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'spec_centroid']",0.5909980430528375,0.7438423645320197,0.4902597402597403,0.6882805625289562,0.7078825347758887,0.7351524879614767,0.6825633383010432,0.712958313449338,0.8992030004688233,0.8390201224846894,0.9686868686868687,0.9371486439084333
SGD,0.7309817975287992,0.7589100385084864,0.7159408290555831,0.7922803453529711,0.7662512262231854,"{'alpha': 0.001, 'penalty': 'l2', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'zcr_mean']",0.5844402277039848,0.7031963470319634,0.5,0.6660185171037243,0.7127819548872181,0.7192716236722306,0.706408345752608,0.7135381889762988,0.8957232099951946,0.854262144821265,0.9414141414141414,0.9191969725895329
SGD,0.7299491342901981,0.7724657650101842,0.7105185342890262,0.7943118334179786,0.7899792267179078,"{'alpha': 0.001, 'penalty': 'l2', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'zcr_mean', 'spec_centroid']",0.5877712031558185,0.7487437185929648,0.4837662337662338,0.6920348001509665,0.7048799380325329,0.7338709677419355,0.6780923994038748,0.7371749663090338,0.897196261682243,0.8347826086956521,0.9696969696969697,0.9407279136937231
SGD,0.7296798003338912,0.7633955188939039,0.7131624598837715,0.7968511934992382,0.7695858277625381,"{'alpha': 0.0001, 'penalty': 'elasticnet', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_10', 'wav_detail_lvl3_std', 'zcr_mean', 'spec_centroid']",0.5741811175337187,0.7061611374407583,0.4837662337662338,0.6535182303867599,0.7114197530864198,0.7376,0.6870342771982116,0.7317144041620524,0.9034385303815355,0.8464254192409533,0.9686868686868687,0.9235248487388021
SGD,0.7293778680592983,0.7556952306272309,0.7149804051443396,0.7922803453529711,0.7616300627964933,"{'alpha': 0.001, 'penalty': 'l2', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl3_std', 'zcr_mean']",0.5800376647834274,0.6905829596412556,0.5,0.6461965583821192,0.709628506444276,0.7222222222222222,0.6974664679582713,0.7181832086269004,0.8984674329501916,0.8542805100182149,0.9474747474747475,0.9205104213804604
SGD,0.7291516203092062,0.7653065765736452,0.7124429304757175,0.7958354494667343,0.773812521143317,"{'alpha': 0.001, 'penalty': 'l2', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'spec_centroid']",0.5669291338582677,0.72,0.4675324675324675,0.670779060953215,0.7202380952380952,0.7191679049034175,0.7213114754098361,0.7291161581555601,0.900287631831256,0.8567518248175182,0.9484848484848485,0.9215423443211763
SGD,0.7290000846797868,0.7583884654272142,0.713659625135035,0.7882173692229558,0.7726405417863799,"{'alpha': 0.0001, 'penalty': 'elasticnet', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'mfcc_8', 'mfcc_10', 'wav_detail_lvl3_std', 'zcr_mean', 'spec_centroid']",0.6074074074074074,0.7068965517241379,0.5324675324675324,0.6594674493036057,0.6863527533918595,0.738831615120275,0.6408345752608048,0.714064969095058,0.8932400932400932,0.8294372294372294,0.9676767676767677,0.944389206960476
SGD,0.7289368626108054,0.7653109571046791,0.7121227891719695,0.7958354494667343,0.7687166712271966,"{'alpha': 0.001, 'penalty': 'l2', 'loss': 'log_loss', 'class_weight': 'balanced'}","['mfcc_6', 'mfcc_5', 'wav_detail_lvl5_std', 'mfcc_10', 'wav_detail_lvl3_std', 'spec_centroid']",0.5669291338582677,0.72,0.4675324675324675,0.6540858057970952,0.7194029850746269,0.7204783258594918,0.7183308494783904,0.7290740607592298,0.9004784688995215,0.8554545454545455,0.9505050505050505,0.9229901471252648
