Algorithm,F1_Macro_Global,Precision_Macro,Recall_Macro,Accuracy,PR_AUC_Macro,Best_Hyperparameters,Features_List,Heavy_F1,Heavy_Precision,Heavy_Recall,Heavy_PR_AUC,Moderate_F1,Moderate_Precision,Moderate_Recall,Moderate_PR_AUC,No Rain_F1,No Rain_Precision,No Rain_Recall,No Rain_PR_AUC
RF,0.7229764818564369,0.7423388372738703,0.7119591701558915,0.7943118334179786,0.752526411172305,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_5', 'wav_detail_lvl5_std', 'mfcc_8', 'mfcc_10']",0.5488029465930019,0.6340425531914894,0.4837662337662338,0.6250823429753841,0.7057034220532319,0.7204968944099379,0.6915052160953801,0.6756876719629735,0.9144230769230769,0.8724770642201835,0.9606060606060606,0.956809218578557
RF,0.7229330290762842,0.7437848727783135,0.7113023285154432,0.7938039614017267,0.776771976059455,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_6', 'mfcc_5', 'wav_detail_lvl5_std', 'mfcc_8', 'mfcc_10', 'wav_detail_lvl3_std', 'zcr_mean']",0.5508317929759704,0.6394849785407726,0.4837662337662338,0.6459122953065038,0.7069625095638867,0.7264150943396226,0.6885245901639344,0.7308612671207807,0.9110047846889953,0.8654545454545455,0.9616161616161616,0.9535423657510806
RF,0.7229212036327425,0.7282216825380677,0.7241284823252037,0.7846622651091925,0.760897541960631,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'mfcc_3', 'mfcc_11', 'mfcc_10', 'zcr_mean']",0.5927099841521395,0.5789473684210527,0.6071428571428571,0.6071861530663494,0.6617405582922824,0.7367458866544789,0.6005961251862891,0.7148499567244998,0.9143130684538057,0.8689717925386715,0.9646464646464646,0.9606565160910436
RF,0.7229044482344196,0.757922844229625,0.7073849344341148,0.7943118334179786,0.7666693812383585,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_3', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_10']",0.549407114624506,0.702020202020202,0.4512987012987013,0.6448648900699291,0.7103905674281503,0.7026239067055393,0.7183308494783904,0.7021195554581563,0.9089156626506024,0.8691244239631336,0.9525252525252526,0.9530236981869897
RF,0.7229012520043289,0.7335505374471502,0.7153758506217524,0.7851701371254444,0.772638452453986,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_3', 'mfcc_5', 'mfcc_10', 'wav_detail_lvl3_std']",0.5719298245614035,0.6221374045801527,0.5292207792207793,0.650476086984572,0.6907993966817496,0.6992366412213741,0.6825633383010432,0.7174197100558994,0.9059745347698335,0.879277566539924,0.9343434343434344,0.9500195603214864
RF,0.7227029989439976,0.7296347786910845,0.7204192589438492,0.7897409852717115,0.7774662236866844,"{'n_estimators': 50, 'max_depth': None}","['mfcc_3', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_8', 'wav_detail_lvl3_std', 'zcr_mean', 'spec_centroid']",0.5662847790507365,0.570957095709571,0.5616883116883117,0.6232868876831626,0.6833199033037872,0.743859649122807,0.6318926974664679,0.7368787085799045,0.9185043144774688,0.8740875912408759,0.9676767676767677,0.9722330747969863
RF,0.7226872840204911,0.744366830280143,0.7104034095837375,0.7892331132554596,0.794207592145327,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_6', 'wav_detail_lvl5_std', 'wav_detail_lvl3_std', 'zcr_mean', 'spec_centroid']",0.5602968460111317,0.6536796536796536,0.4902597402597403,0.6696190502881033,0.7076689445709947,0.7213622291021672,0.6944858420268256,0.765986101060192,0.9000960614793467,0.858058608058608,0.9464646464646465,0.9470176250876856
RF,0.7225591147640845,0.7447786794584466,0.7101711888597135,0.7902488572879635,0.7949720118466521,"{'n_estimators': 100, 'max_depth': 5}","['mfcc_5', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_10', 'wav_detail_lvl3_std', 'zcr_mean', 'spec_centroid']",0.5586592178770949,0.6550218340611353,0.487012987012987,0.6613088756655182,0.7050796057619408,0.7175925925925926,0.6929955290611028,0.7630605161043544,0.9039385206532181,0.8617216117216118,0.9505050505050505,0.9605466437700836
RF,0.7225358802691039,0.7410297471809599,0.7116074878369961,0.7902488572879635,0.7646538336273636,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_3', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_8', 'mfcc_10', 'wav_detail_lvl3_std', 'spec_centroid']",0.5594149908592322,0.6401673640167364,0.4967532467532468,0.6448887226643086,0.700152207001522,0.7153965785381027,0.6855439642324889,0.6946558094157665,0.9080404429465575,0.8675252989880404,0.9525252525252526,0.9544169688020159
RF,0.7225267689649777,0.7413373263690767,0.7115168074184467,0.7861858811579482,0.7808437312982237,"{'n_estimators': 50, 'max_depth': 5}","['mfcc_3', 'mfcc_11', 'wav_detail_lvl5_std', 'mfcc_10', 'wav_detail_lvl3_std', 'zcr_mean']",0.5801801801801801,0.6518218623481782,0.5227272727272727,0.6605334416516173,0.6854020296643247,0.719672131147541,0.65424739195231,0.7222465969002569,0.9019980970504282,0.8525179856115108,0.9575757575757575,0.9597511553427969
